DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
GmTag226,180775,1.000000,Transmission,Mk10,11,03:54:00 05-Aug-2019,04:25:18 05-Aug-2019,Surface,,,,,1877,1879,545,1333
GmTag226,180775,1.000000,Transmission,Mk10,11,04:25:18 05-Aug-2019,04:33:28 05-Aug-2019,Dive,1,V,95.0,96.0,489,491,,
GmTag226,180775,1.000000,Transmission,Mk10,11,04:33:28 05-Aug-2019,04:47:36 05-Aug-2019,Surface,,,,,847,849,164,684
GmTag226,180775,1.000000,Transmission,Mk10,11,04:47:36 05-Aug-2019,04:59:18 05-Aug-2019,Dive,1,U,324.0,331.0,701,703,,
GmTag226,180775,1.000000,Transmission,Mk10,11,04:59:18 05-Aug-2019,05:05:20 05-Aug-2019,Surface,,,,,361,363,82,280
GmTag226,180775,1.000000,Transmission,Mk10,11,05:05:20 05-Aug-2019,05:22:48 05-Aug-2019,Dive,1,U,952.0,967.0,1047,1049,,
GmTag226,180775,1.000000,Transmission,Mk10,11,05:22:48 05-Aug-2019,05:58:10 05-Aug-2019,Surface,,,,,2121,2123,479,1643
GmTag226,180775,1.000000,Transmission,Mk10,11,05:58:10 05-Aug-2019,06:10:10 05-Aug-2019,Dive,1,U,420.0,427.0,719,721,,
GmTag226,180775,1.000000,Transmission,Mk10,11,06:10:10 05-Aug-2019,06:15:08 05-Aug-2019,Surface,,,,,297,299,67,231
GmTag226,180775,1.000000,Transmission,Mk10,11,06:15:08 05-Aug-2019,06:28:06 05-Aug-2019,Dive,1,U,412.0,419.0,777,779,,
GmTag226,180775,1.000000,Transmission,Mk10,13,06:28:00 05-Aug-2019,08:45:24 05-Aug-2019,Message,10,,,,8234.000000,8254.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,13,06:28:00 05-Aug-2019,06:33:38 05-Aug-2019,Surface,,,,,337,339,131,207
GmTag226,180775,1.000000,Transmission,Mk10,13,06:33:38 05-Aug-2019,06:46:20 05-Aug-2019,Dive,1,U,332.0,339.0,761,763,,
GmTag226,180775,1.000000,Transmission,Mk10,13,06:46:20 05-Aug-2019,06:54:38 05-Aug-2019,Surface,,,,,497,499,225,273
GmTag226,180775,1.000000,Transmission,Mk10,13,06:54:38 05-Aug-2019,07:06:10 05-Aug-2019,Dive,1,U,380.0,387.0,691,693,,
GmTag226,180775,1.000000,Transmission,Mk10,13,07:06:10 05-Aug-2019,07:08:30 05-Aug-2019,Surface,,,,,139,141,41,99
GmTag226,180775,1.000000,Transmission,Mk10,13,07:08:30 05-Aug-2019,07:22:36 05-Aug-2019,Dive,1,U,936.0,951.0,845,847,,
GmTag226,180775,1.000000,Transmission,Mk10,13,07:22:36 05-Aug-2019,07:48:46 05-Aug-2019,Surface,,,,,1569,1571,709,861
GmTag226,180775,1.000000,Transmission,Mk10,13,07:48:46 05-Aug-2019,08:03:02 05-Aug-2019,Dive,1,U,904.0,919.0,855,857,,
GmTag226,180775,1.000000,Transmission,Mk10,13,08:03:02 05-Aug-2019,08:31:58 05-Aug-2019,Surface,,,,,1735,1737,672,1064
GmTag226,180775,1.000000,Transmission,Mk10,13,08:31:58 05-Aug-2019,08:45:24 05-Aug-2019,Dive,1,U,872.0,887.0,805,807,,
GmTag226,180775,1.000000,Transmission,Mk10,11,08:45:00 05-Aug-2019,15:53:12 05-Aug-2019,Message,9,,,,25654.000000,25730.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,11,08:45:00 05-Aug-2019,09:07:10 05-Aug-2019,Surface,,,,,1329,1331,558,772
GmTag226,180775,1.000000,Transmission,Mk10,11,09:07:10 05-Aug-2019,09:19:10 05-Aug-2019,Dive,1,U,840.0,855.0,719,721,,
GmTag226,180775,1.000000,Transmission,Mk10,11,09:19:10 05-Aug-2019,09:40:30 05-Aug-2019,Surface,,,,,1279,1281,578,702
GmTag226,180775,1.000000,Transmission,Mk10,11,09:40:30 05-Aug-2019,09:50:36 05-Aug-2019,Dive,1,U,420.0,427.0,605,607,,
GmTag226,180775,1.000000,Transmission,Mk10,11,09:50:36 05-Aug-2019,09:55:40 05-Aug-2019,Surface,,,,,303,305,69,235
GmTag226,180775,1.000000,Transmission,Mk10,11,09:55:40 05-Aug-2019,10:10:06 05-Aug-2019,Dive,1,U,872.0,887.0,865,867,,
GmTag226,180775,1.000000,Transmission,Mk10,11,10:10:06 05-Aug-2019,14:51:06 05-Aug-2019,Surface,,,,,16830,16890,4351,12509
GmTag226,180775,1.000000,Transmission,Mk10,11,14:51:06 05-Aug-2019,15:05:14 05-Aug-2019,Dive,1,U,520.0,535.0,847,849,,
GmTag226,180775,1.000000,Transmission,Mk10,11,15:05:14 05-Aug-2019,15:53:12 05-Aug-2019,Surface,,,,,2877,2879,279,2599
GmTag226,180775,1.000000,Transmission,Mk10,11,15:54:00 05-Aug-2019,21:04:34 05-Aug-2019,Message,10,,,,18624.000000,18644.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,11,15:54:00 05-Aug-2019,16:07:20 05-Aug-2019,Dive,1,U,552.0,567.0,799,801,,
GmTag226,180775,1.000000,Transmission,Mk10,11,16:07:20 05-Aug-2019,16:13:46 05-Aug-2019,Surface,,,,,385,387,37,349
GmTag226,180775,1.000000,Transmission,Mk10,11,16:13:46 05-Aug-2019,16:27:20 05-Aug-2019,Dive,1,Square,436.0,443.0,813,815,,
GmTag226,180775,1.000000,Transmission,Mk10,11,16:27:20 05-Aug-2019,16:29:50 05-Aug-2019,Surface,,,,,149,151,19,131
GmTag226,180775,1.000000,Transmission,Mk10,11,16:29:50 05-Aug-2019,16:39:50 05-Aug-2019,Dive,1,U,444.0,451.0,599,601,,
GmTag226,180775,1.000000,Transmission,Mk10,11,16:39:50 05-Aug-2019,17:07:54 05-Aug-2019,Surface,,,,,1683,1685,217,1467
GmTag226,180775,1.000000,Transmission,Mk10,11,17:07:54 05-Aug-2019,17:17:48 05-Aug-2019,Dive,1,U,356.0,363.0,593,595,,
GmTag226,180775,1.000000,Transmission,Mk10,11,17:17:48 05-Aug-2019,17:21:08 05-Aug-2019,Surface,,,,,199,201,77,123
GmTag226,180775,1.000000,Transmission,Mk10,11,17:21:08 05-Aug-2019,17:28:22 05-Aug-2019,Dive,1,U,300.0,307.0,433,435,,
GmTag226,180775,1.000000,Transmission,Mk10,11,17:28:22 05-Aug-2019,21:04:34 05-Aug-2019,Surface,,,,,12971,12973,1674,11298
GmTag226,180775,1.000000,Transmission,Mk10,9,21:04:00 05-Aug-2019,22:49:50 05-Aug-2019,Message,10,,,,6340.000000,6360.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,9,21:04:00 05-Aug-2019,21:15:16 05-Aug-2019,Dive,1,U,364.0,371.0,675,677,,
GmTag226,180775,1.000000,Transmission,Mk10,9,21:15:16 05-Aug-2019,21:34:28 05-Aug-2019,Surface,,,,,1151,1153,149,1003
GmTag226,180775,1.000000,Transmission,Mk10,9,21:34:28 05-Aug-2019,21:48:12 05-Aug-2019,Dive,1,U,404.0,411.0,823,825,,
GmTag226,180775,1.000000,Transmission,Mk10,9,21:48:12 05-Aug-2019,21:52:48 05-Aug-2019,Surface,,,,,275,277,71,205
GmTag226,180775,1.000000,Transmission,Mk10,9,21:52:48 05-Aug-2019,22:08:58 05-Aug-2019,Dive,1,U,536.0,551.0,969,971,,
GmTag226,180775,1.000000,Transmission,Mk10,9,22:08:58 05-Aug-2019,22:14:18 05-Aug-2019,Surface,,,,,319,321,196,124
GmTag226,180775,1.000000,Transmission,Mk10,9,22:14:18 05-Aug-2019,22:28:42 05-Aug-2019,Dive,1,U,396.0,403.0,863,865,,
GmTag226,180775,1.000000,Transmission,Mk10,9,22:28:42 05-Aug-2019,22:33:02 05-Aug-2019,Surface,,,,,259,261,159,101
GmTag226,180775,1.000000,Transmission,Mk10,9,22:33:02 05-Aug-2019,22:46:24 05-Aug-2019,Dive,1,U,404.0,411.0,801,803,,
GmTag226,180775,1.000000,Transmission,Mk10,9,22:46:24 05-Aug-2019,22:49:50 05-Aug-2019,Surface,,,,,205,207,86,120
GmTag226,180775,1.000000,Transmission,Mk10,13,22:50:00 05-Aug-2019,00:21:00 06-Aug-2019,Message,10,,,,5450.000000,5470.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,13,22:50:00 05-Aug-2019,23:02:04 05-Aug-2019,Dive,1,U,364.0,371.0,723,725,,
GmTag226,180775,1.000000,Transmission,Mk10,13,23:02:04 05-Aug-2019,23:06:32 05-Aug-2019,Surface,,,,,267,269,69,199
GmTag226,180775,1.000000,Transmission,Mk10,13,23:06:32 05-Aug-2019,23:16:30 05-Aug-2019,Dive,1,Square,300.0,307.0,597,599,,
GmTag226,180775,1.000000,Transmission,Mk10,13,23:16:30 05-Aug-2019,23:21:20 05-Aug-2019,Surface,,,,,289,291,56,234
GmTag226,180775,1.000000,Transmission,Mk10,13,23:21:20 05-Aug-2019,23:33:42 05-Aug-2019,Dive,1,U,484.0,491.0,741,743,,
GmTag226,180775,1.000000,Transmission,Mk10,13,23:33:42 05-Aug-2019,23:39:46 05-Aug-2019,Surface,,,,,363,365,106,258
GmTag226,180775,1.000000,Transmission,Mk10,13,23:39:46 05-Aug-2019,23:54:32 05-Aug-2019,Dive,1,U,504.0,519.0,885,887,,
GmTag226,180775,1.000000,Transmission,Mk10,13,23:54:32 05-Aug-2019,23:59:50 05-Aug-2019,Surface,,,,,317,319,103,215
GmTag226,180775,1.000000,Transmission,Mk10,13,23:59:50 05-Aug-2019,00:13:06 06-Aug-2019,Dive,1,U,468.0,475.0,795,797,,
GmTag226,180775,1.000000,Transmission,Mk10,13,00:13:06 06-Aug-2019,00:21:00 06-Aug-2019,Surface,,,,,473,475,92,382
GmTag226,180775,1.000000,Transmission,Mk10,8,00:21:00 06-Aug-2019,02:14:52 06-Aug-2019,Message,10,,,,6822.000000,6842.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,8,00:21:00 06-Aug-2019,00:36:30 06-Aug-2019,Dive,1,U,504.0,519.0,929,931,,
GmTag226,180775,1.000000,Transmission,Mk10,8,00:36:30 06-Aug-2019,00:43:52 06-Aug-2019,Surface,,,,,441,443,128,314
GmTag226,180775,1.000000,Transmission,Mk10,8,00:43:52 06-Aug-2019,00:55:10 06-Aug-2019,Dive,1,U,388.0,395.0,677,679,,
GmTag226,180775,1.000000,Transmission,Mk10,8,00:55:10 06-Aug-2019,01:00:58 06-Aug-2019,Surface,,,,,347,349,90,258
GmTag226,180775,1.000000,Transmission,Mk10,8,01:00:58 06-Aug-2019,01:14:10 06-Aug-2019,Dive,1,U,420.0,427.0,791,793,,
GmTag226,180775,1.000000,Transmission,Mk10,8,01:14:10 06-Aug-2019,01:22:22 06-Aug-2019,Surface,,,,,491,493,222,270
GmTag226,180775,1.000000,Transmission,Mk10,8,01:22:22 06-Aug-2019,01:32:26 06-Aug-2019,Dive,1,U,230.0,233.0,603,605,,
GmTag226,180775,1.000000,Transmission,Mk10,8,01:32:26 06-Aug-2019,01:35:52 06-Aug-2019,Surface,,,,,205,207,47,159
GmTag226,180775,1.000000,Transmission,Mk10,8,01:35:52 06-Aug-2019,01:44:48 06-Aug-2019,Dive,1,U,292.0,299.0,535,537,,
GmTag226,180775,1.000000,Transmission,Mk10,8,01:44:48 06-Aug-2019,02:14:52 06-Aug-2019,Surface,,,,,1803,1805,291,1513
GmTag226,180775,1.000000,Transmission,Mk10,11,02:15:00 06-Aug-2019,04:37:24 06-Aug-2019,Message,10,,,,8534.000000,8554.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,11,02:15:00 06-Aug-2019,02:21:20 06-Aug-2019,Dive,1,V,114.0,117.0,379,381,,
GmTag226,180775,1.000000,Transmission,Mk10,11,02:21:20 06-Aug-2019,02:30:10 06-Aug-2019,Surface,,,,,529,531,68,462
GmTag226,180775,1.000000,Transmission,Mk10,11,02:30:10 06-Aug-2019,02:37:28 06-Aug-2019,Dive,1,U,186.0,189.0,437,439,,
GmTag226,180775,1.000000,Transmission,Mk10,11,02:37:28 06-Aug-2019,02:45:26 06-Aug-2019,Surface,,,,,477,479,108,370
GmTag226,180775,1.000000,Transmission,Mk10,11,02:45:26 06-Aug-2019,03:00:20 06-Aug-2019,Dive,1,U,1000.0,1023.0,893,895,,
GmTag226,180775,1.000000,Transmission,Mk10,11,03:00:20 06-Aug-2019,03:57:12 06-Aug-2019,Surface,,,,,3411,3413,440,2972
GmTag226,180775,1.000000,Transmission,Mk10,11,03:57:12 06-Aug-2019,04:04:06 06-Aug-2019,Dive,1,V,222.0,225.0,413,415,,
GmTag226,180775,1.000000,Transmission,Mk10,11,04:04:06 06-Aug-2019,04:15:44 06-Aug-2019,Surface,,,,,697,699,135,563
GmTag226,180775,1.000000,Transmission,Mk10,11,04:15:44 06-Aug-2019,04:20:26 06-Aug-2019,Dive,1,V,126.0,129.0,281,283,,
GmTag226,180775,1.000000,Transmission,Mk10,11,04:20:26 06-Aug-2019,04:37:24 06-Aug-2019,Surface,,,,,1017,1019,131,887
GmTag226,180775,1.000000,Transmission,Mk10,12,04:37:00 06-Aug-2019,06:13:24 06-Aug-2019,Message,10,,,,5774.000000,5794.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,12,04:37:00 06-Aug-2019,04:49:56 06-Aug-2019,Dive,1,U,372.0,379.0,775,777,,
GmTag226,180775,1.000000,Transmission,Mk10,12,04:49:56 06-Aug-2019,04:53:56 06-Aug-2019,Surface,,,,,239,241,70,170
GmTag226,180775,1.000000,Transmission,Mk10,12,04:53:56 06-Aug-2019,05:07:16 06-Aug-2019,Dive,1,U,396.0,403.0,799,801,,
GmTag226,180775,1.000000,Transmission,Mk10,12,05:07:16 06-Aug-2019,05:15:24 06-Aug-2019,Surface,,,,,487,489,94,394
GmTag226,180775,1.000000,Transmission,Mk10,12,05:15:24 06-Aug-2019,05:22:46 06-Aug-2019,Dive,1,U,252.0,259.0,441,443,,
GmTag226,180775,1.000000,Transmission,Mk10,12,05:22:46 06-Aug-2019,05:30:36 06-Aug-2019,Surface,,,,,469,471,76,394
GmTag226,180775,1.000000,Transmission,Mk10,12,05:30:36 06-Aug-2019,05:38:04 06-Aug-2019,Dive,1,U,252.0,259.0,447,449,,
GmTag226,180775,1.000000,Transmission,Mk10,12,05:38:04 06-Aug-2019,05:51:26 06-Aug-2019,Surface,,,,,801,803,103,699
GmTag226,180775,1.000000,Transmission,Mk10,12,05:51:26 06-Aug-2019,06:04:58 06-Aug-2019,Dive,1,V,728.0,743.0,811,813,,
GmTag226,180775,1.000000,Transmission,Mk10,12,06:04:58 06-Aug-2019,06:13:24 06-Aug-2019,Surface,,,,,505,507,98,408
GmTag226,180775,1.000000,Transmission,Mk10,15,06:13:00 06-Aug-2019,07:46:40 06-Aug-2019,Message,10,,,,5610.000000,5630.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,15,06:13:00 06-Aug-2019,06:26:44 06-Aug-2019,Dive,1,U,712.0,727.0,823,825,,
GmTag226,180775,1.000000,Transmission,Mk10,15,06:26:44 06-Aug-2019,06:34:38 06-Aug-2019,Surface,,,,,473,475,92,382
GmTag226,180775,1.000000,Transmission,Mk10,15,06:34:38 06-Aug-2019,06:48:24 06-Aug-2019,Dive,1,U,404.0,411.0,825,827,,
GmTag226,180775,1.000000,Transmission,Mk10,15,06:48:24 06-Aug-2019,06:55:00 06-Aug-2019,Surface,,,,,395,397,89,307
GmTag226,180775,1.000000,Transmission,Mk10,15,06:55:00 06-Aug-2019,07:04:44 06-Aug-2019,Dive,1,U,130.0,133.0,583,585,,
GmTag226,180775,1.000000,Transmission,Mk10,15,07:04:44 06-Aug-2019,07:11:50 06-Aug-2019,Surface,,,,,425,427,137,289
GmTag226,180775,1.000000,Transmission,Mk10,15,07:11:50 06-Aug-2019,07:23:52 06-Aug-2019,Dive,1,U,428.0,435.0,721,723,,
GmTag226,180775,1.000000,Transmission,Mk10,15,07:23:52 06-Aug-2019,07:29:34 06-Aug-2019,Surface,,,,,341,343,66,276
GmTag226,180775,1.000000,Transmission,Mk10,15,07:29:34 06-Aug-2019,07:41:22 06-Aug-2019,Dive,1,Square,244.0,251.0,707,709,,
GmTag226,180775,1.000000,Transmission,Mk10,15,07:41:22 06-Aug-2019,07:46:40 06-Aug-2019,Surface,,,,,317,319,113,205
GmTag226,180775,1.000000,Transmission,Mk10,12,07:47:00 06-Aug-2019,09:13:54 06-Aug-2019,Message,10,,,,5204.000000,5224.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,12,07:47:00 06-Aug-2019,07:58:58 06-Aug-2019,Dive,1,U,428.0,435.0,717,719,,
GmTag226,180775,1.000000,Transmission,Mk10,12,07:58:58 06-Aug-2019,08:08:18 06-Aug-2019,Surface,,,,,559,561,72,488
GmTag226,180775,1.000000,Transmission,Mk10,12,08:08:18 06-Aug-2019,08:17:58 06-Aug-2019,Dive,1,V,284.0,291.0,579,581,,
GmTag226,180775,1.000000,Transmission,Mk10,12,08:17:58 06-Aug-2019,08:19:58 06-Aug-2019,Surface,,,,,119,121,35,85
GmTag226,180775,1.000000,Transmission,Mk10,12,08:19:58 06-Aug-2019,08:32:10 06-Aug-2019,Dive,1,U,552.0,567.0,731,733,,
GmTag226,180775,1.000000,Transmission,Mk10,12,08:32:10 06-Aug-2019,08:37:56 06-Aug-2019,Surface,,,,,345,347,223,123
GmTag226,180775,1.000000,Transmission,Mk10,12,08:37:56 06-Aug-2019,08:49:16 06-Aug-2019,Dive,1,U,428.0,435.0,679,681,,
GmTag226,180775,1.000000,Transmission,Mk10,12,08:49:16 06-Aug-2019,08:53:18 06-Aug-2019,Surface,,,,,241,243,55,187
GmTag226,180775,1.000000,Transmission,Mk10,12,08:53:18 06-Aug-2019,09:06:22 06-Aug-2019,Dive,1,U,760.0,775.0,783,785,,
GmTag226,180775,1.000000,Transmission,Mk10,12,09:06:22 06-Aug-2019,09:13:54 06-Aug-2019,Surface,,,,,451,453,233,219
GmTag226,180775,1.000000,Transmission,Mk10,12,09:14:00 06-Aug-2019,10:48:20 06-Aug-2019,Message,10,,,,5650.000000,5670.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,12,09:14:00 06-Aug-2019,09:23:36 06-Aug-2019,Dive,1,U,186.0,189.0,575,577,,
GmTag226,180775,1.000000,Transmission,Mk10,12,09:23:36 06-Aug-2019,09:27:52 06-Aug-2019,Surface,,,,,255,257,83,173
GmTag226,180775,1.000000,Transmission,Mk10,12,09:27:52 06-Aug-2019,09:38:10 06-Aug-2019,Dive,1,U,202.0,205.0,617,619,,
GmTag226,180775,1.000000,Transmission,Mk10,12,09:38:10 06-Aug-2019,09:43:36 06-Aug-2019,Surface,,,,,325,327,210,116
GmTag226,180775,1.000000,Transmission,Mk10,12,09:43:36 06-Aug-2019,10:00:30 06-Aug-2019,Dive,1,V,808.0,823.0,1013,1015,,
GmTag226,180775,1.000000,Transmission,Mk10,12,10:00:30 06-Aug-2019,10:10:24 06-Aug-2019,Surface,,,,,593,595,364,230
GmTag226,180775,1.000000,Transmission,Mk10,12,10:10:24 06-Aug-2019,10:22:08 06-Aug-2019,Dive,1,U,404.0,411.0,703,705,,
GmTag226,180775,1.000000,Transmission,Mk10,12,10:22:08 06-Aug-2019,10:28:06 06-Aug-2019,Surface,,,,,357,359,196,162
GmTag226,180775,1.000000,Transmission,Mk10,12,10:28:06 06-Aug-2019,10:41:52 06-Aug-2019,Dive,1,U,476.0,483.0,825,827,,
GmTag226,180775,1.000000,Transmission,Mk10,12,10:41:52 06-Aug-2019,10:48:20 06-Aug-2019,Surface,,,,,387,389,250,138
GmTag226,180775,1.000000,Transmission,Mk10,14,10:48:00 06-Aug-2019,12:30:58 06-Aug-2019,Message,10,,,,6168.000000,6188.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,14,10:48:00 06-Aug-2019,11:02:04 06-Aug-2019,Dive,1,U,504.0,519.0,843,845,,
GmTag226,180775,1.000000,Transmission,Mk10,14,11:02:04 06-Aug-2019,11:10:10 06-Aug-2019,Surface,,,,,485,487,141,345
GmTag226,180775,1.000000,Transmission,Mk10,14,11:10:10 06-Aug-2019,11:24:08 06-Aug-2019,Dive,1,U,504.0,519.0,837,839,,
GmTag226,180775,1.000000,Transmission,Mk10,14,11:24:08 06-Aug-2019,11:31:16 06-Aug-2019,Surface,,,,,427,429,290,138
GmTag226,180775,1.000000,Transmission,Mk10,14,11:31:16 06-Aug-2019,11:44:52 06-Aug-2019,Dive,1,U,484.0,491.0,815,817,,
GmTag226,180775,1.000000,Transmission,Mk10,14,11:44:52 06-Aug-2019,11:50:36 06-Aug-2019,Surface,,,,,343,345,100,244
GmTag226,180775,1.000000,Transmission,Mk10,14,11:50:36 06-Aug-2019,12:03:18 06-Aug-2019,Dive,1,U,492.0,503.0,761,763,,
GmTag226,180775,1.000000,Transmission,Mk10,14,12:03:18 06-Aug-2019,12:10:04 06-Aug-2019,Surface,,,,,405,407,236,170
GmTag226,180775,1.000000,Transmission,Mk10,14,12:10:04 06-Aug-2019,12:23:22 06-Aug-2019,Dive,1,U,536.0,551.0,797,799,,
GmTag226,180775,1.000000,Transmission,Mk10,14,12:23:22 06-Aug-2019,12:30:58 06-Aug-2019,Surface,,,,,455,457,279,177
GmTag226,180775,1.000000,Transmission,Mk10,11,12:31:00 06-Aug-2019,14:46:00 06-Aug-2019,Message,10,,,,8090.000000,8110.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,11,12:31:00 06-Aug-2019,12:45:20 06-Aug-2019,Dive,1,U,520.0,535.0,859,861,,
GmTag226,180775,1.000000,Transmission,Mk10,11,12:45:20 06-Aug-2019,12:59:10 06-Aug-2019,Surface,,,,,829,831,268,562
GmTag226,180775,1.000000,Transmission,Mk10,11,12:59:10 06-Aug-2019,13:13:16 06-Aug-2019,Dive,1,U,492.0,503.0,845,847,,
GmTag226,180775,1.000000,Transmission,Mk10,11,13:13:16 06-Aug-2019,13:37:26 06-Aug-2019,Surface,,,,,1449,1451,468,982
GmTag226,180775,1.000000,Transmission,Mk10,11,13:37:26 06-Aug-2019,13:52:50 06-Aug-2019,Dive,1,Square,504.0,519.0,923,925,,
GmTag226,180775,1.000000,Transmission,Mk10,11,13:52:50 06-Aug-2019,14:00:02 06-Aug-2019,Surface,,,,,431,433,181,251
GmTag226,180775,1.000000,Transmission,Mk10,11,14:00:02 06-Aug-2019,14:14:08 06-Aug-2019,Dive,1,U,520.0,535.0,845,847,,
GmTag226,180775,1.000000,Transmission,Mk10,11,14:14:08 06-Aug-2019,14:22:04 06-Aug-2019,Surface,,,,,475,477,338,138
GmTag226,180775,1.000000,Transmission,Mk10,11,14:22:04 06-Aug-2019,14:34:22 06-Aug-2019,Dive,1,U,568.0,583.0,737,739,,
GmTag226,180775,1.000000,Transmission,Mk10,11,14:34:22 06-Aug-2019,14:46:00 06-Aug-2019,Surface,,,,,697,699,225,473
GmTag226,180775,1.000000,Transmission,Mk10,10,14:46:00 06-Aug-2019,21:43:54 06-Aug-2019,Message,9,,,,25036.000000,25112.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,10,14:46:00 06-Aug-2019,15:00:56 06-Aug-2019,Dive,1,Square,484.0,491.0,895,897,,
GmTag226,180775,1.000000,Transmission,Mk10,10,15:00:56 06-Aug-2019,15:20:40 06-Aug-2019,Surface,,,,,1183,1185,344,840
GmTag226,180775,1.000000,Transmission,Mk10,10,15:20:40 06-Aug-2019,15:34:10 06-Aug-2019,Dive,1,U,492.0,503.0,809,811,,
GmTag226,180775,1.000000,Transmission,Mk10,10,15:34:10 06-Aug-2019,16:17:36 06-Aug-2019,Surface,,,,,2605,2607,252,2354
GmTag226,180775,1.000000,Transmission,Mk10,10,16:17:36 06-Aug-2019,16:31:54 06-Aug-2019,Dive,1,U,504.0,519.0,857,859,,
GmTag226,180775,1.000000,Transmission,Mk10,10,16:31:54 06-Aug-2019,21:06:54 06-Aug-2019,Surface,,,,,16470,16530,3194,13306
GmTag226,180775,1.000000,Transmission,Mk10,10,21:06:54 06-Aug-2019,21:22:52 06-Aug-2019,Dive,1,U,520.0,535.0,957,959,,
GmTag226,180775,1.000000,Transmission,Mk10,10,21:22:52 06-Aug-2019,21:27:52 06-Aug-2019,Surface,,,,,299,301,232,68
GmTag226,180775,1.000000,Transmission,Mk10,10,21:27:52 06-Aug-2019,21:43:54 06-Aug-2019,Dive,1,V,824.0,839.0,961,963,,
GmTag226,180775,1.000000,Transmission,Mk10,14,21:43:00 06-Aug-2019,23:26:28 06-Aug-2019,Message,10,,,,6198.000000,6218.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,14,21:43:00 06-Aug-2019,21:49:20 06-Aug-2019,Surface,,,,,379,381,343,37
GmTag226,180775,1.000000,Transmission,Mk10,14,21:49:20 06-Aug-2019,22:03:06 06-Aug-2019,Dive,1,U,552.0,567.0,825,827,,
GmTag226,180775,1.000000,Transmission,Mk10,14,22:03:06 06-Aug-2019,22:07:56 06-Aug-2019,Surface,,,,,289,291,196,94
GmTag226,180775,1.000000,Transmission,Mk10,14,22:07:56 06-Aug-2019,22:22:00 06-Aug-2019,Dive,1,Square,484.0,491.0,843,845,,
GmTag226,180775,1.000000,Transmission,Mk10,14,22:22:00 06-Aug-2019,22:27:06 06-Aug-2019,Surface,,,,,305,307,227,79
GmTag226,180775,1.000000,Transmission,Mk10,14,22:27:06 06-Aug-2019,22:42:40 06-Aug-2019,Dive,1,Square,436.0,443.0,933,935,,
GmTag226,180775,1.000000,Transmission,Mk10,14,22:42:40 06-Aug-2019,22:48:40 06-Aug-2019,Surface,,,,,359,361,279,81
GmTag226,180775,1.000000,Transmission,Mk10,14,22:48:40 06-Aug-2019,23:03:28 06-Aug-2019,Dive,1,U,468.0,475.0,887,889,,
GmTag226,180775,1.000000,Transmission,Mk10,14,23:03:28 06-Aug-2019,23:09:56 06-Aug-2019,Surface,,,,,387,389,338,50
GmTag226,180775,1.000000,Transmission,Mk10,14,23:09:56 06-Aug-2019,23:26:28 06-Aug-2019,Dive,1,U,1056.0,1087.0,991,993,,
GmTag226,180775,1.000000,Transmission,Mk10,15,23:27:00 06-Aug-2019,01:27:18 07-Aug-2019,Message,10,,,,7208.000000,7228.000000,,
GmTag226,180775,1.000000,Transmission,Mk10,15,23:27:00 06-Aug-2019,23:50:40 06-Aug-2019,Surface,,,,,1419,1421,641,779
GmTag226,180775,1.000000,Transmission,Mk10,15,23:50:40 06-Aug-2019,00:04:28 07-Aug-2019,Dive,1,Square,388.0,395.0,827,829,,
GmTag226,180775,1.000000,Transmission,Mk10,15,00:04:28 07-Aug-2019,00:09:52 07-Aug-2019,Surface,,,,,323,325,261,63
GmTag226,180775,1.000000,Transmission,Mk10,15,00:09:52 07-Aug-2019,00:21:38 07-Aug-2019,Dive,1,U,396.0,403.0,705,707,,
GmTag226,180775,1.000000,Transmission,Mk10,15,00:21:38 07-Aug-2019,00:26:10 07-Aug-2019,Surface,,,,,271,273,219,53
GmTag226,180775,1.000000,Transmission,Mk10,15,00:26:10 07-Aug-2019,00:38:08 07-Aug-2019,Dive,1,U,492.0,503.0,717,719,,
GmTag226,180775,1.000000,Transmission,Mk10,15,00:38:08 07-Aug-2019,00:43:18 07-Aug-2019,Surface,,,,,309,311,240,70
GmTag226,180775,1.000000,Transmission,Mk10,15,00:43:18 07-Aug-2019,00:58:24 07-Aug-2019,Dive,1,U,808.0,823.0,905,907,,
GmTag226,180775,1.000000,Transmission,Mk10,15,00:58:24 07-Aug-2019,01:21:38 07-Aug-2019,Surface,,,,,1393,1395,585,809
GmTag226,180775,1.000000,Transmission,Mk10,15,01:21:38 07-Aug-2019,01:27:18 07-Aug-2019,Dive,1,U,101.0,102.0,339,341,,
