DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
GmTag227,180765,1.000000,Transmission,Mk10,6,19:22:00 30-Jul-2019,01:20:22 31-Jul-2019,Message,9,,,,21493.000000,21511.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,6,19:22:00 30-Jul-2019,19:31:32 30-Jul-2019,Dive,1,U,276.0,283.0,571,573,,
GmTag227,180765,1.000000,Transmission,Mk10,6,19:31:32 30-Jul-2019,20:16:40 30-Jul-2019,Surface,,,,,2707,2709,262,2446
GmTag227,180765,1.000000,Transmission,Mk10,6,20:16:40 30-Jul-2019,20:25:32 30-Jul-2019,Dive,1,Square,162.0,165.0,531,533,,
GmTag227,180765,1.000000,Transmission,Mk10,6,20:25:32 30-Jul-2019,00:33:34 31-Jul-2019,Surface,,,,,14881,14883,1440,13442
GmTag227,180765,1.000000,Transmission,Mk10,6,00:33:34 31-Jul-2019,00:44:38 31-Jul-2019,Dive,1,U,316.0,323.0,663,665,,
GmTag227,180765,1.000000,Transmission,Mk10,6,00:44:38 31-Jul-2019,00:50:46 31-Jul-2019,Surface,,,,,367,369,59,309
GmTag227,180765,1.000000,Transmission,Mk10,6,00:50:46 31-Jul-2019,01:03:24 31-Jul-2019,Dive,1,Square,284.0,291.0,757,759,,
GmTag227,180765,1.000000,Transmission,Mk10,6,01:03:24 31-Jul-2019,01:08:38 31-Jul-2019,Surface,,,,,313,315,61,253
GmTag227,180765,1.000000,Transmission,Mk10,6,01:08:38 31-Jul-2019,01:20:22 31-Jul-2019,Dive,1,U,520.0,535.0,703,705,,
GmTag227,180765,1.000000,Transmission,Mk10,10,01:20:00 31-Jul-2019,04:44:06 31-Jul-2019,Message,9,,,,12237.000000,12255.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,10,01:20:00 31-Jul-2019,02:43:36 31-Jul-2019,Surface,,,,,5015,5017,324,4692
GmTag227,180765,1.000000,Transmission,Mk10,10,02:43:36 31-Jul-2019,02:57:52 31-Jul-2019,Dive,1,U,856.0,871.0,855,857,,
GmTag227,180765,1.000000,Transmission,Mk10,10,02:57:52 31-Jul-2019,03:07:22 31-Jul-2019,Surface,,,,,569,571,129,441
GmTag227,180765,1.000000,Transmission,Mk10,10,03:07:22 31-Jul-2019,03:22:26 31-Jul-2019,Dive,1,U,696.0,711.0,903,905,,
GmTag227,180765,1.000000,Transmission,Mk10,10,03:22:26 31-Jul-2019,03:27:44 31-Jul-2019,Surface,,,,,317,319,62,256
GmTag227,180765,1.000000,Transmission,Mk10,10,03:27:44 31-Jul-2019,03:44:40 31-Jul-2019,Dive,1,U,728.0,743.0,1015,1017,,
GmTag227,180765,1.000000,Transmission,Mk10,10,03:44:40 31-Jul-2019,04:24:16 31-Jul-2019,Surface,,,,,2375,2377,307,2069
GmTag227,180765,1.000000,Transmission,Mk10,10,04:24:16 31-Jul-2019,04:28:10 31-Jul-2019,Dive,1,U,130.0,133.0,233,235,,
GmTag227,180765,1.000000,Transmission,Mk10,10,04:28:10 31-Jul-2019,04:44:06 31-Jul-2019,Surface,,,,,955,957,93,863
GmTag227,180765,1.000000,Transmission,Mk10,4,04:45:00 31-Jul-2019,08:32:46 31-Jul-2019,Message,9,,,,13657.000000,13675.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,4,04:45:00 31-Jul-2019,05:01:20 31-Jul-2019,Dive,1,U,712.0,727.0,979,981,,
GmTag227,180765,1.000000,Transmission,Mk10,4,05:01:20 31-Jul-2019,05:44:16 31-Jul-2019,Surface,,,,,2575,2577,249,2327
GmTag227,180765,1.000000,Transmission,Mk10,4,05:44:16 31-Jul-2019,06:00:16 31-Jul-2019,Dive,1,U,744.0,759.0,959,961,,
GmTag227,180765,1.000000,Transmission,Mk10,4,06:00:16 31-Jul-2019,06:14:20 31-Jul-2019,Surface,,,,,843,845,191,653
GmTag227,180765,1.000000,Transmission,Mk10,4,06:14:20 31-Jul-2019,06:31:32 31-Jul-2019,Dive,1,U,968.0,983.0,1031,1033,,
GmTag227,180765,1.000000,Transmission,Mk10,4,06:31:32 31-Jul-2019,07:38:14 31-Jul-2019,Surface,,,,,4001,4003,387,3615
GmTag227,180765,1.000000,Transmission,Mk10,4,07:38:14 31-Jul-2019,07:49:04 31-Jul-2019,Dive,1,U,122.0,125.0,649,651,,
GmTag227,180765,1.000000,Transmission,Mk10,4,07:49:04 31-Jul-2019,08:18:02 31-Jul-2019,Surface,,,,,1737,1739,168,1570
GmTag227,180765,1.000000,Transmission,Mk10,4,08:18:02 31-Jul-2019,08:32:46 31-Jul-2019,Dive,1,U,904.0,919.0,883,885,,
GmTag227,180765,1.000000,Transmission,Mk10,8,08:32:00 31-Jul-2019,10:51:38 31-Jul-2019,Message,10,,,,8368.000000,8388.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,8,08:32:00 31-Jul-2019,09:15:26 31-Jul-2019,Surface,,,,,2605,2607,252,2354
GmTag227,180765,1.000000,Transmission,Mk10,8,09:15:26 31-Jul-2019,09:28:48 31-Jul-2019,Dive,1,U,568.0,583.0,801,803,,
GmTag227,180765,1.000000,Transmission,Mk10,8,09:28:48 31-Jul-2019,09:34:12 31-Jul-2019,Surface,,,,,323,325,73,251
GmTag227,180765,1.000000,Transmission,Mk10,8,09:34:12 31-Jul-2019,09:46:56 31-Jul-2019,Dive,1,U,568.0,583.0,763,765,,
GmTag227,180765,1.000000,Transmission,Mk10,8,09:46:56 31-Jul-2019,09:53:26 31-Jul-2019,Surface,,,,,389,391,88,302
GmTag227,180765,1.000000,Transmission,Mk10,8,09:53:26 31-Jul-2019,10:07:58 31-Jul-2019,Dive,1,U,552.0,567.0,871,873,,
GmTag227,180765,1.000000,Transmission,Mk10,8,10:07:58 31-Jul-2019,10:14:02 31-Jul-2019,Surface,,,,,363,365,70,294
GmTag227,180765,1.000000,Transmission,Mk10,8,10:14:02 31-Jul-2019,10:28:06 31-Jul-2019,Dive,1,U,808.0,823.0,843,845,,
GmTag227,180765,1.000000,Transmission,Mk10,8,10:28:06 31-Jul-2019,10:37:00 31-Jul-2019,Surface,,,,,533,535,103,431
GmTag227,180765,1.000000,Transmission,Mk10,8,10:37:00 31-Jul-2019,10:51:38 31-Jul-2019,Dive,1,U,840.0,855.0,877,879,,
GmTag227,180765,1.000000,Transmission,Mk10,11,10:52:00 31-Jul-2019,13:31:24 31-Jul-2019,Message,10,,,,9554.000000,9574.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,11,10:52:00 31-Jul-2019,11:47:54 31-Jul-2019,Surface,,,,,3353,3355,216,3138
GmTag227,180765,1.000000,Transmission,Mk10,11,11:47:54 31-Jul-2019,11:54:02 31-Jul-2019,Dive,1,U,138.0,141.0,367,369,,
GmTag227,180765,1.000000,Transmission,Mk10,11,11:54:02 31-Jul-2019,12:07:56 31-Jul-2019,Surface,,,,,833,835,108,726
GmTag227,180765,1.000000,Transmission,Mk10,11,12:07:56 31-Jul-2019,12:21:50 31-Jul-2019,Dive,1,Square,520.0,535.0,833,835,,
GmTag227,180765,1.000000,Transmission,Mk10,11,12:21:50 31-Jul-2019,12:29:04 31-Jul-2019,Surface,,,,,433,435,84,350
GmTag227,180765,1.000000,Transmission,Mk10,11,12:29:04 31-Jul-2019,12:43:04 31-Jul-2019,Dive,1,U,616.0,631.0,839,841,,
GmTag227,180765,1.000000,Transmission,Mk10,11,12:43:04 31-Jul-2019,12:57:14 31-Jul-2019,Surface,,,,,849,851,137,713
GmTag227,180765,1.000000,Transmission,Mk10,11,12:57:14 31-Jul-2019,13:10:34 31-Jul-2019,Dive,1,U,648.0,663.0,799,801,,
GmTag227,180765,1.000000,Transmission,Mk10,11,13:10:34 31-Jul-2019,13:18:24 31-Jul-2019,Surface,,,,,469,471,106,364
GmTag227,180765,1.000000,Transmission,Mk10,11,13:18:24 31-Jul-2019,13:31:24 31-Jul-2019,Dive,1,U,616.0,631.0,779,781,,
GmTag227,180765,1.000000,Transmission,Mk10,8,13:31:00 31-Jul-2019,17:03:34 31-Jul-2019,Message,10,,,,12744.000000,12764.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,8,13:31:00 31-Jul-2019,13:38:16 31-Jul-2019,Surface,,,,,435,437,84,352
GmTag227,180765,1.000000,Transmission,Mk10,8,13:38:16 31-Jul-2019,13:51:26 31-Jul-2019,Dive,1,U,600.0,615.0,789,791,,
GmTag227,180765,1.000000,Transmission,Mk10,8,13:51:26 31-Jul-2019,13:59:20 31-Jul-2019,Surface,,,,,473,475,92,382
GmTag227,180765,1.000000,Transmission,Mk10,8,13:59:20 31-Jul-2019,14:13:28 31-Jul-2019,Dive,1,U,648.0,663.0,847,849,,
GmTag227,180765,1.000000,Transmission,Mk10,8,14:13:28 31-Jul-2019,14:21:10 31-Jul-2019,Surface,,,,,461,463,89,373
GmTag227,180765,1.000000,Transmission,Mk10,8,14:21:10 31-Jul-2019,14:34:48 31-Jul-2019,Dive,1,U,632.0,647.0,817,819,,
GmTag227,180765,1.000000,Transmission,Mk10,8,14:34:48 31-Jul-2019,16:22:24 31-Jul-2019,Surface,,,,,6455,6457,625,5831
GmTag227,180765,1.000000,Transmission,Mk10,8,16:22:24 31-Jul-2019,16:33:52 31-Jul-2019,Dive,1,U,616.0,631.0,687,689,,
GmTag227,180765,1.000000,Transmission,Mk10,8,16:33:52 31-Jul-2019,16:55:34 31-Jul-2019,Surface,,,,,1301,1303,126,1176
GmTag227,180765,1.000000,Transmission,Mk10,8,16:55:34 31-Jul-2019,17:03:34 31-Jul-2019,Dive,1,U,308.0,315.0,479,481,,
GmTag227,180765,1.000000,Transmission,Mk10,7,17:04:00 31-Jul-2019,22:04:56 31-Jul-2019,Message,9,,,,18047.000000,18065.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,7,17:04:00 31-Jul-2019,17:12:56 31-Jul-2019,Surface,,,,,535,537,86,450
GmTag227,180765,1.000000,Transmission,Mk10,7,17:12:56 31-Jul-2019,17:25:52 31-Jul-2019,Dive,1,U,520.0,535.0,775,777,,
GmTag227,180765,1.000000,Transmission,Mk10,7,17:25:52 31-Jul-2019,18:19:18 31-Jul-2019,Surface,,,,,3205,3207,310,2896
GmTag227,180765,1.000000,Transmission,Mk10,7,18:19:18 31-Jul-2019,18:30:48 31-Jul-2019,Dive,1,U,600.0,615.0,689,691,,
GmTag227,180765,1.000000,Transmission,Mk10,7,18:30:48 31-Jul-2019,21:17:18 31-Jul-2019,Surface,,,,,9989,9991,967,9023
GmTag227,180765,1.000000,Transmission,Mk10,7,21:17:18 31-Jul-2019,21:31:00 31-Jul-2019,Dive,1,U,584.0,599.0,821,823,,
GmTag227,180765,1.000000,Transmission,Mk10,7,21:31:00 31-Jul-2019,21:36:48 31-Jul-2019,Surface,,,,,347,349,101,247
GmTag227,180765,1.000000,Transmission,Mk10,7,21:36:48 31-Jul-2019,21:51:12 31-Jul-2019,Dive,1,U,760.0,775.0,863,865,,
GmTag227,180765,1.000000,Transmission,Mk10,7,21:51:12 31-Jul-2019,22:04:56 31-Jul-2019,Surface,,,,,823,825,106,718
GmTag227,180765,1.000000,Transmission,Mk10,11,22:04:00 31-Jul-2019,23:47:50 31-Jul-2019,Message,10,,,,6220.000000,6240.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,11,22:04:00 31-Jul-2019,22:17:38 31-Jul-2019,Dive,1,U,728.0,743.0,817,819,,
GmTag227,180765,1.000000,Transmission,Mk10,11,22:17:38 31-Jul-2019,22:25:50 31-Jul-2019,Surface,,,,,491,493,111,381
GmTag227,180765,1.000000,Transmission,Mk10,11,22:25:50 31-Jul-2019,22:35:38 31-Jul-2019,Dive,1,U,388.0,395.0,587,589,,
GmTag227,180765,1.000000,Transmission,Mk10,11,22:35:38 31-Jul-2019,22:38:04 31-Jul-2019,Surface,,,,,145,147,38,108
GmTag227,180765,1.000000,Transmission,Mk10,11,22:38:04 31-Jul-2019,22:52:48 31-Jul-2019,Dive,1,Square,428.0,435.0,883,885,,
GmTag227,180765,1.000000,Transmission,Mk10,11,22:52:48 31-Jul-2019,22:57:58 31-Jul-2019,Surface,,,,,309,311,50,260
GmTag227,180765,1.000000,Transmission,Mk10,11,22:57:58 31-Jul-2019,23:11:32 31-Jul-2019,Dive,1,U,600.0,615.0,813,815,,
GmTag227,180765,1.000000,Transmission,Mk10,11,23:11:32 31-Jul-2019,23:20:44 31-Jul-2019,Surface,,,,,551,553,89,463
GmTag227,180765,1.000000,Transmission,Mk10,11,23:20:44 31-Jul-2019,23:36:28 31-Jul-2019,Dive,1,U,584.0,599.0,943,945,,
GmTag227,180765,1.000000,Transmission,Mk10,11,23:36:28 31-Jul-2019,23:47:50 31-Jul-2019,Surface,,,,,681,683,154,528
GmTag227,180765,1.000000,Transmission,Mk10,9,23:48:00 31-Jul-2019,01:18:04 01-Aug-2019,Message,10,,,,5394.000000,5414.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,9,23:48:00 31-Jul-2019,00:00:30 01-Aug-2019,Dive,1,U,396.0,403.0,749,751,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:00:30 01-Aug-2019,00:09:16 01-Aug-2019,Surface,,,,,525,527,85,441
GmTag227,180765,1.000000,Transmission,Mk10,9,00:09:16 01-Aug-2019,00:20:14 01-Aug-2019,Dive,1,U,332.0,339.0,657,659,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:20:14 01-Aug-2019,00:25:22 01-Aug-2019,Surface,,,,,307,309,30,278
GmTag227,180765,1.000000,Transmission,Mk10,9,00:25:22 01-Aug-2019,00:36:10 01-Aug-2019,Dive,1,U,268.0,275.0,647,649,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:36:10 01-Aug-2019,00:37:54 01-Aug-2019,Surface,,,,,103,105,20,84
GmTag227,180765,1.000000,Transmission,Mk10,9,00:37:54 01-Aug-2019,00:48:32 01-Aug-2019,Dive,1,U,484.0,491.0,637,639,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:48:32 01-Aug-2019,00:57:44 01-Aug-2019,Surface,,,,,551,553,107,445
GmTag227,180765,1.000000,Transmission,Mk10,9,00:57:44 01-Aug-2019,01:07:16 01-Aug-2019,Dive,1,U,436.0,443.0,571,573,,
GmTag227,180765,1.000000,Transmission,Mk10,9,01:07:16 01-Aug-2019,01:18:04 01-Aug-2019,Surface,,,,,647,649,146,502
GmTag227,180765,1.000000,Transmission,Mk10,4,01:18:00 01-Aug-2019,02:19:52 01-Aug-2019,Message,10,,,,3702.000000,3722.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,4,01:18:00 01-Aug-2019,01:24:14 01-Aug-2019,Dive,1,U,170.0,173.0,373,375,,
GmTag227,180765,1.000000,Transmission,Mk10,4,01:24:14 01-Aug-2019,01:30:16 01-Aug-2019,Surface,,,,,361,363,70,292
GmTag227,180765,1.000000,Transmission,Mk10,4,01:30:16 01-Aug-2019,01:36:38 01-Aug-2019,Dive,1,Square,134.0,137.0,381,383,,
GmTag227,180765,1.000000,Transmission,Mk10,4,01:36:38 01-Aug-2019,01:44:20 01-Aug-2019,Surface,,,,,461,463,104,358
GmTag227,180765,1.000000,Transmission,Mk10,4,01:44:20 01-Aug-2019,01:51:12 01-Aug-2019,Dive,1,Square,130.0,133.0,411,413,,
GmTag227,180765,1.000000,Transmission,Mk10,4,01:51:12 01-Aug-2019,02:00:08 01-Aug-2019,Surface,,,,,535,537,69,467
GmTag227,180765,1.000000,Transmission,Mk10,4,02:00:08 01-Aug-2019,02:05:32 01-Aug-2019,Dive,1,U,126.0,129.0,323,325,,
GmTag227,180765,1.000000,Transmission,Mk10,4,02:05:32 01-Aug-2019,02:13:38 01-Aug-2019,Surface,,,,,485,487,110,376
GmTag227,180765,1.000000,Transmission,Mk10,4,02:13:38 01-Aug-2019,02:18:00 01-Aug-2019,Dive,1,U,109.0,110.0,261,263,,
GmTag227,180765,1.000000,Transmission,Mk10,4,02:18:00 01-Aug-2019,02:19:52 01-Aug-2019,Surface,,,,,111,113,33,79
GmTag227,180765,1.000000,Transmission,Mk10,9,02:20:00 01-Aug-2019,03:08:12 01-Aug-2019,Message,10,,,,2882.000000,2902.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:20:00 01-Aug-2019,02:23:42 01-Aug-2019,Dive,1,Square,97.0,98.0,221,223,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:23:42 01-Aug-2019,02:24:12 01-Aug-2019,Surface,,,,,29,31,9,21
GmTag227,180765,1.000000,Transmission,Mk10,9,02:24:12 01-Aug-2019,02:26:28 01-Aug-2019,Dive,1,V,111.0,113.0,135,137,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:26:28 01-Aug-2019,02:34:48 01-Aug-2019,Surface,,,,,499,501,97,403
GmTag227,180765,1.000000,Transmission,Mk10,9,02:34:48 01-Aug-2019,02:40:54 01-Aug-2019,Dive,1,U,150.0,153.0,365,367,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:40:54 01-Aug-2019,02:48:08 01-Aug-2019,Surface,,,,,433,435,98,336
GmTag227,180765,1.000000,Transmission,Mk10,9,02:48:08 01-Aug-2019,02:51:16 01-Aug-2019,Dive,1,U,122.0,125.0,187,189,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:51:16 01-Aug-2019,02:54:58 01-Aug-2019,Surface,,,,,221,223,50,172
GmTag227,180765,1.000000,Transmission,Mk10,9,02:54:58 01-Aug-2019,02:58:40 01-Aug-2019,Dive,1,U,134.0,137.0,221,223,,
GmTag227,180765,1.000000,Transmission,Mk10,9,02:58:40 01-Aug-2019,03:08:12 01-Aug-2019,Surface,,,,,571,573,92,480
GmTag227,180765,1.000000,Transmission,Mk10,1,13:54:00 01-Aug-2019,16:10:14 01-Aug-2019,Message,10,,,,8164.000000,8184.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,1,13:54:00 01-Aug-2019,14:08:28 01-Aug-2019,Dive,1,U,616.0,631.0,867,869,,
GmTag227,180765,1.000000,Transmission,Mk10,1,14:08:28 01-Aug-2019,14:19:28 01-Aug-2019,Surface,,,,,659,661,149,511
GmTag227,180765,1.000000,Transmission,Mk10,1,14:19:28 01-Aug-2019,14:31:30 01-Aug-2019,Dive,1,U,584.0,599.0,721,723,,
GmTag227,180765,1.000000,Transmission,Mk10,1,14:31:30 01-Aug-2019,15:07:24 01-Aug-2019,Surface,,,,,2153,2155,208,1946
GmTag227,180765,1.000000,Transmission,Mk10,1,15:07:24 01-Aug-2019,15:20:26 01-Aug-2019,Dive,1,V,504.0,519.0,781,783,,
GmTag227,180765,1.000000,Transmission,Mk10,1,15:20:26 01-Aug-2019,15:27:44 01-Aug-2019,Surface,,,,,437,439,71,367
GmTag227,180765,1.000000,Transmission,Mk10,1,15:27:44 01-Aug-2019,15:39:54 01-Aug-2019,Dive,1,U,492.0,503.0,729,731,,
GmTag227,180765,1.000000,Transmission,Mk10,1,15:39:54 01-Aug-2019,15:47:42 01-Aug-2019,Surface,,,,,467,469,75,393
GmTag227,180765,1.000000,Transmission,Mk10,1,15:47:42 01-Aug-2019,16:05:20 01-Aug-2019,Dive,1,V,616.0,631.0,1057,1059,,
GmTag227,180765,1.000000,Transmission,Mk10,1,16:05:20 01-Aug-2019,16:10:14 01-Aug-2019,Surface,,,,,293,295,47,247
GmTag227,180765,1.000000,Transmission,Mk10,7,16:10:00 01-Aug-2019,18:09:44 01-Aug-2019,Message,9,,,,7175.000000,7193.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,7,16:10:00 01-Aug-2019,16:18:04 01-Aug-2019,Dive,1,Square,158.0,161.0,483,485,,
GmTag227,180765,1.000000,Transmission,Mk10,7,16:18:04 01-Aug-2019,16:28:04 01-Aug-2019,Surface,,,,,599,601,77,523
GmTag227,180765,1.000000,Transmission,Mk10,7,16:28:04 01-Aug-2019,16:43:40 01-Aug-2019,Dive,1,U,760.0,775.0,935,937,,
GmTag227,180765,1.000000,Transmission,Mk10,7,16:43:40 01-Aug-2019,16:59:18 01-Aug-2019,Surface,,,,,937,939,151,787
GmTag227,180765,1.000000,Transmission,Mk10,7,16:59:18 01-Aug-2019,17:14:32 01-Aug-2019,Dive,1,U,536.0,551.0,913,915,,
GmTag227,180765,1.000000,Transmission,Mk10,7,17:14:32 01-Aug-2019,17:30:18 01-Aug-2019,Surface,,,,,945,947,122,824
GmTag227,180765,1.000000,Transmission,Mk10,7,17:30:18 01-Aug-2019,17:37:14 01-Aug-2019,Dive,1,U,154.0,157.0,415,417,,
GmTag227,180765,1.000000,Transmission,Mk10,7,17:37:14 01-Aug-2019,17:57:02 01-Aug-2019,Surface,,,,,1187,1189,153,1035
GmTag227,180765,1.000000,Transmission,Mk10,7,17:57:02 01-Aug-2019,18:09:44 01-Aug-2019,Dive,1,U,728.0,743.0,761,763,,
GmTag227,180765,1.000000,Transmission,Mk10,6,18:10:00 01-Aug-2019,21:07:50 01-Aug-2019,Message,10,,,,10660.000000,10680.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,6,18:10:00 01-Aug-2019,19:15:20 01-Aug-2019,Surface,,,,,3919,3921,379,3541
GmTag227,180765,1.000000,Transmission,Mk10,6,19:15:20 01-Aug-2019,19:28:26 01-Aug-2019,Dive,1,U,648.0,663.0,785,787,,
GmTag227,180765,1.000000,Transmission,Mk10,6,19:28:26 01-Aug-2019,19:36:24 01-Aug-2019,Surface,,,,,477,479,77,401
GmTag227,180765,1.000000,Transmission,Mk10,6,19:36:24 01-Aug-2019,19:48:06 01-Aug-2019,Dive,1,U,568.0,583.0,701,703,,
GmTag227,180765,1.000000,Transmission,Mk10,6,19:48:06 01-Aug-2019,19:54:40 01-Aug-2019,Surface,,,,,393,395,102,292
GmTag227,180765,1.000000,Transmission,Mk10,6,19:54:40 01-Aug-2019,20:03:12 01-Aug-2019,Dive,1,U,284.0,291.0,511,513,,
GmTag227,180765,1.000000,Transmission,Mk10,6,20:03:12 01-Aug-2019,20:11:54 01-Aug-2019,Surface,,,,,521,523,51,471
GmTag227,180765,1.000000,Transmission,Mk10,6,20:11:54 01-Aug-2019,20:23:20 01-Aug-2019,Dive,1,U,632.0,647.0,685,687,,
GmTag227,180765,1.000000,Transmission,Mk10,6,20:23:20 01-Aug-2019,20:55:42 01-Aug-2019,Surface,,,,,1941,1943,188,1754
GmTag227,180765,1.000000,Transmission,Mk10,6,20:55:42 01-Aug-2019,21:07:50 01-Aug-2019,Dive,1,U,600.0,615.0,727,729,,
GmTag227,180765,1.000000,Transmission,Mk10,9,21:08:00 01-Aug-2019,00:24:46 02-Aug-2019,Message,9,,,,11797.000000,11815.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,9,21:08:00 01-Aug-2019,21:14:20 01-Aug-2019,Surface,,,,,379,381,74,306
GmTag227,180765,1.000000,Transmission,Mk10,9,21:14:20 01-Aug-2019,21:26:04 01-Aug-2019,Dive,1,U,616.0,631.0,703,705,,
GmTag227,180765,1.000000,Transmission,Mk10,9,21:26:04 01-Aug-2019,21:34:54 01-Aug-2019,Surface,,,,,529,531,103,427
GmTag227,180765,1.000000,Transmission,Mk10,9,21:34:54 01-Aug-2019,21:39:20 01-Aug-2019,Dive,1,U,134.0,137.0,265,267,,
GmTag227,180765,1.000000,Transmission,Mk10,9,21:39:20 01-Aug-2019,22:29:18 01-Aug-2019,Surface,,,,,2997,2999,290,2708
GmTag227,180765,1.000000,Transmission,Mk10,9,22:29:18 01-Aug-2019,22:39:36 01-Aug-2019,Dive,1,U,616.0,631.0,617,619,,
GmTag227,180765,1.000000,Transmission,Mk10,9,22:39:36 01-Aug-2019,00:06:38 02-Aug-2019,Surface,,,,,5221,5223,505,4717
GmTag227,180765,1.000000,Transmission,Mk10,9,00:06:38 02-Aug-2019,00:20:32 02-Aug-2019,Dive,1,U,552.0,567.0,833,835,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:20:32 02-Aug-2019,00:24:46 02-Aug-2019,Surface,,,,,253,255,57,197
GmTag227,180765,1.000000,Transmission,Mk10,9,00:24:00 02-Aug-2019,04:22:02 02-Aug-2019,Message,9,,,,14273.000000,14291.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:24:00 02-Aug-2019,00:35:40 02-Aug-2019,Dive,1,U,648.0,663.0,699,701,,
GmTag227,180765,1.000000,Transmission,Mk10,9,00:35:40 02-Aug-2019,03:13:06 02-Aug-2019,Surface,,,,,9445,9447,914,8532
GmTag227,180765,1.000000,Transmission,Mk10,9,03:13:06 02-Aug-2019,03:25:32 02-Aug-2019,Dive,1,U,468.0,475.0,745,747,,
GmTag227,180765,1.000000,Transmission,Mk10,9,03:25:32 02-Aug-2019,03:30:22 02-Aug-2019,Surface,,,,,289,291,65,225
GmTag227,180765,1.000000,Transmission,Mk10,9,03:30:22 02-Aug-2019,03:43:18 02-Aug-2019,Dive,1,U,584.0,599.0,775,777,,
GmTag227,180765,1.000000,Transmission,Mk10,9,03:43:18 02-Aug-2019,03:50:28 02-Aug-2019,Surface,,,,,429,431,97,333
GmTag227,180765,1.000000,Transmission,Mk10,9,03:50:28 02-Aug-2019,04:03:50 02-Aug-2019,Dive,1,U,600.0,615.0,801,803,,
GmTag227,180765,1.000000,Transmission,Mk10,9,04:03:50 02-Aug-2019,04:10:02 02-Aug-2019,Surface,,,,,371,373,84,288
GmTag227,180765,1.000000,Transmission,Mk10,9,04:10:02 02-Aug-2019,04:22:02 02-Aug-2019,Dive,1,U,552.0,567.0,719,721,,
GmTag227,180765,1.000000,Transmission,Mk10,7,04:22:00 02-Aug-2019,10:12:38 02-Aug-2019,Message,9,,,,21029.000000,21047.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,7,04:22:00 02-Aug-2019,06:48:26 02-Aug-2019,Surface,,,,,8785,8787,850,7936
GmTag227,180765,1.000000,Transmission,Mk10,7,06:48:26 02-Aug-2019,07:04:18 02-Aug-2019,Dive,1,U,712.0,727.0,951,953,,
GmTag227,180765,1.000000,Transmission,Mk10,7,07:04:18 02-Aug-2019,09:05:10 02-Aug-2019,Surface,,,,,7251,7253,702,6550
GmTag227,180765,1.000000,Transmission,Mk10,7,09:05:10 02-Aug-2019,09:20:14 02-Aug-2019,Dive,1,U,584.0,599.0,903,905,,
GmTag227,180765,1.000000,Transmission,Mk10,7,09:20:14 02-Aug-2019,09:26:40 02-Aug-2019,Surface,,,,,385,387,112,274
GmTag227,180765,1.000000,Transmission,Mk10,7,09:26:40 02-Aug-2019,09:40:42 02-Aug-2019,Dive,1,U,568.0,583.0,841,843,,
GmTag227,180765,1.000000,Transmission,Mk10,7,09:40:42 02-Aug-2019,09:47:02 02-Aug-2019,Surface,,,,,379,381,98,282
GmTag227,180765,1.000000,Transmission,Mk10,7,09:47:02 02-Aug-2019,10:02:18 02-Aug-2019,Dive,1,U,584.0,599.0,915,917,,
GmTag227,180765,1.000000,Transmission,Mk10,7,10:02:18 02-Aug-2019,10:12:38 02-Aug-2019,Surface,,,,,619,621,100,520
GmTag227,180765,1.000000,Transmission,Mk10,7,10:13:00 02-Aug-2019,12:29:16 02-Aug-2019,Message,10,,,,8166.000000,8186.000000,,
GmTag227,180765,1.000000,Transmission,Mk10,7,10:13:00 02-Aug-2019,10:28:04 02-Aug-2019,Dive,1,U,584.0,599.0,903,905,,
GmTag227,180765,1.000000,Transmission,Mk10,7,10:28:04 02-Aug-2019,10:36:56 02-Aug-2019,Surface,,,,,531,533,103,429
GmTag227,180765,1.000000,Transmission,Mk10,7,10:36:56 02-Aug-2019,10:50:18 02-Aug-2019,Dive,1,U,584.0,599.0,801,803,,
