DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag086,180759,1.000000,Transmission,Mk10,3,08:00:00 02-Jun-2019,12:00:00 02-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,16:00:00 02-Jun-2019,20:00:00 02-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,3,04:00:00 03-Jun-2019,08:00:00 03-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,08:00:00 03-Jun-2019,12:00:00 03-Jun-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,12:00:00 03-Jun-2019,16:00:00 03-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,16:00:00 03-Jun-2019,20:00:00 03-Jun-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,2,00:00:00 04-Jun-2019,04:00:00 04-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,2,04:00:00 04-Jun-2019,08:00:00 04-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,2,08:00:00 04-Jun-2019,12:00:00 04-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,12:00:00 04-Jun-2019,16:00:00 04-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,3,16:00:00 04-Jun-2019,20:00:00 04-Jun-2019,,,,0.0,0.00,1104.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,3,20:00:00 04-Jun-2019,00:00:00 05-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,3,00:00:00 05-Jun-2019,04:00:00 05-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,08:00:00 05-Jun-2019,12:00:00 05-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,2,20:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,00:00:00 06-Jun-2019,04:00:00 06-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,04:00:00 06-Jun-2019,08:00:00 06-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,16:00:00 06-Jun-2019,20:00:00 06-Jun-2019,,,,0.0,0.00,960.0,7.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,20:00:00 06-Jun-2019,00:00:00 07-Jun-2019,,,,0.0,0.00,1040.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,00:00:00 07-Jun-2019,04:00:00 07-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag086,180759,1.000000,Transmission,Mk10,1,16:00:00 07-Jun-2019,20:00:00 07-Jun-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
