"","DeployID","Ptt","DepthSensor","Source","Instr","Count","Start","End","LocationQuality","Latitude","Longitude","MinDepth","MinDepthAccuracy","MaxDepth","MaxDepthAccuracy","MinTemp","MinTempAccuracy","MaxTemp","MaxTempAccuracy","MobMean","MobSD","ActivitySum"
"277","ZcTag085",180756,1,"Transmission","Mk10",3,"00:00:00 03-Jun-2019","04:00:00 03-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"278","ZcTag085",180756,1,"Transmission","Mk10",7,"04:00:00 03-Jun-2019","08:00:00 03-Jun-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"279","ZcTag085",180756,1,"Transmission","Mk10",6,"08:00:00 03-Jun-2019","12:00:00 03-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"280","ZcTag085",180756,1,"Transmission","Mk10",6,"12:00:00 03-Jun-2019","16:00:00 03-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"281","ZcTag085",180756,1,"Transmission","Mk10",5,"16:00:00 03-Jun-2019","20:00:00 03-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"282","ZcTag085",180756,1,"Transmission","Mk10",3,"20:00:00 03-Jun-2019","00:00:00 04-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"283","ZcTag085",180756,1,"Transmission","Mk10",7,"00:00:00 04-Jun-2019","04:00:00 04-Jun-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"284","ZcTag085",180756,1,"Transmission","Mk10",1,"04:00:00 04-Jun-2019","08:00:00 04-Jun-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"285","ZcTag085",180756,1,"Transmission","Mk10",2,"08:00:00 04-Jun-2019","12:00:00 04-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"286","ZcTag085",180756,1,"Transmission","Mk10",5,"12:00:00 04-Jun-2019","16:00:00 04-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"287","ZcTag085",180756,1,"Transmission","Mk10",4,"16:00:00 04-Jun-2019","20:00:00 04-Jun-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"288","ZcTag085",180756,1,"Transmission","Mk10",6,"20:00:00 04-Jun-2019","00:00:00 05-Jun-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"289","ZcTag085",180756,1,"Transmission","Mk10",3,"00:00:00 05-Jun-2019","04:00:00 05-Jun-2019",NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA
"290","ZcTag085",180756,1,"Transmission","Mk10",2,"04:00:00 05-Jun-2019","08:00:00 05-Jun-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"291","ZcTag085",180756,1,"Transmission","Mk10",2,"08:00:00 05-Jun-2019","12:00:00 05-Jun-2019",NA,NA,NA,0,0,1488,15.5,NA,NA,NA,NA,NA,NA,NA
"292","ZcTag085",180756,1,"Transmission","Mk10",2,"12:00:00 05-Jun-2019","16:00:00 05-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"293","ZcTag085",180756,1,"Transmission","Mk10",3,"16:00:00 05-Jun-2019","20:00:00 05-Jun-2019",NA,NA,NA,0,0,912,7.5,NA,NA,NA,NA,NA,NA,NA
"294","ZcTag085",180756,1,"Transmission","Mk10",5,"20:00:00 05-Jun-2019","00:00:00 06-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"295","ZcTag085",180756,1,"Transmission","Mk10",5,"00:00:00 06-Jun-2019","04:00:00 06-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"296","ZcTag085",180756,1,"Transmission","Mk10",2,"04:00:00 06-Jun-2019","08:00:00 06-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"297","ZcTag085",180756,1,"Transmission","Mk10",4,"08:00:00 06-Jun-2019","12:00:00 06-Jun-2019",NA,NA,NA,0,0,1968,15.5,NA,NA,NA,NA,NA,NA,NA
"298","ZcTag085",180756,1,"Transmission","Mk10",4,"12:00:00 06-Jun-2019","16:00:00 06-Jun-2019",NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"299","ZcTag085",180756,1,"Transmission","Mk10",5,"16:00:00 06-Jun-2019","20:00:00 06-Jun-2019",NA,NA,NA,0,0,976,7.5,NA,NA,NA,NA,NA,NA,NA
"300","ZcTag085",180756,1,"Transmission","Mk10",2,"08:00:00 07-Jun-2019","12:00:00 07-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"301","ZcTag085",180756,1,"Transmission","Mk10",2,"12:00:00 07-Jun-2019","16:00:00 07-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"302","ZcTag085",180756,1,"Transmission","Mk10",4,"16:00:00 07-Jun-2019","20:00:00 07-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"303","ZcTag085",180756,1,"Transmission","Mk10",6,"20:00:00 07-Jun-2019","00:00:00 08-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"304","ZcTag085",180756,1,"Transmission","Mk10",3,"00:00:00 08-Jun-2019","04:00:00 08-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"305","ZcTag085",180756,1,"Transmission","Mk10",5,"04:00:00 08-Jun-2019","08:00:00 08-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"306","ZcTag085",180756,1,"Transmission","Mk10",1,"08:00:00 08-Jun-2019","12:00:00 08-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"307","ZcTag085",180756,1,"Transmission","Mk10",3,"12:00:00 08-Jun-2019","16:00:00 08-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"308","ZcTag085",180756,1,"Transmission","Mk10",2,"16:00:00 08-Jun-2019","20:00:00 08-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"309","ZcTag085",180756,1,"Transmission","Mk10",3,"20:00:00 08-Jun-2019","00:00:00 09-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"310","ZcTag085",180756,1,"Transmission","Mk10",1,"00:00:00 09-Jun-2019","04:00:00 09-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"311","ZcTag085",180756,1,"Transmission","Mk10",4,"04:00:00 09-Jun-2019","08:00:00 09-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"312","ZcTag085",180756,1,"Transmission","Mk10",2,"08:00:00 09-Jun-2019","12:00:00 09-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"313","ZcTag085",180756,1,"Transmission","Mk10",2,"12:00:00 09-Jun-2019","16:00:00 09-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"314","ZcTag085",180756,1,"Transmission","Mk10",1,"16:00:00 09-Jun-2019","20:00:00 09-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"315","ZcTag087",180757,1,"Transmission","Mk10",5,"12:00:00 02-Jun-2019","16:00:00 02-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"316","ZcTag087",180757,1,"Transmission","Mk10",5,"16:00:00 02-Jun-2019","20:00:00 02-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"317","ZcTag087",180757,1,"Transmission","Mk10",4,"20:00:00 02-Jun-2019","00:00:00 03-Jun-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"318","ZcTag087",180757,1,"Transmission","Mk10",4,"00:00:00 03-Jun-2019","04:00:00 03-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"319","ZcTag087",180757,1,"Transmission","Mk10",4,"04:00:00 03-Jun-2019","08:00:00 03-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"320","ZcTag087",180757,1,"Transmission","Mk10",1,"08:00:00 03-Jun-2019","12:00:00 03-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"321","ZcTag087",180757,1,"Transmission","Mk10",2,"16:00:00 03-Jun-2019","20:00:00 03-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"322","ZcTag087",180757,1,"Transmission","Mk10",1,"20:00:00 03-Jun-2019","00:00:00 04-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"323","ZcTag087",180757,1,"Transmission","Mk10",2,"04:00:00 04-Jun-2019","08:00:00 04-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"324","ZcTag087",180757,1,"Transmission","Mk10",4,"08:00:00 04-Jun-2019","12:00:00 04-Jun-2019",NA,NA,NA,0,0,912,7.5,NA,NA,NA,NA,NA,NA,NA
"325","ZcTag087",180757,1,"Transmission","Mk10",2,"12:00:00 04-Jun-2019","16:00:00 04-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"326","ZcTag087",180757,1,"Transmission","Mk10",2,"16:00:00 04-Jun-2019","20:00:00 04-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"327","ZcTag087",180757,1,"Transmission","Mk10",2,"20:00:00 04-Jun-2019","00:00:00 05-Jun-2019",NA,NA,NA,0,0,912,7.5,NA,NA,NA,NA,NA,NA,NA
"328","ZcTag087",180757,1,"Transmission","Mk10",4,"00:00:00 05-Jun-2019","04:00:00 05-Jun-2019",NA,NA,NA,0,0,864,7.5,NA,NA,NA,NA,NA,NA,NA
"329","ZcTag087",180757,1,"Transmission","Mk10",2,"04:00:00 05-Jun-2019","08:00:00 05-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"330","ZcTag087",180757,1,"Transmission","Mk10",4,"08:00:00 05-Jun-2019","12:00:00 05-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"331","ZcTag087",180757,1,"Transmission","Mk10",1,"12:00:00 05-Jun-2019","16:00:00 05-Jun-2019",NA,NA,NA,0,0,896,7.5,NA,NA,NA,NA,NA,NA,NA
"332","ZcTag087",180757,1,"Transmission","Mk10",3,"16:00:00 05-Jun-2019","20:00:00 05-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"333","ZcTag087",180757,1,"Transmission","Mk10",3,"20:00:00 05-Jun-2019","00:00:00 06-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"334","ZcTag087",180757,1,"Transmission","Mk10",4,"00:00:00 06-Jun-2019","04:00:00 06-Jun-2019",NA,NA,NA,0,0,448,3.5,NA,NA,NA,NA,NA,NA,NA
"335","ZcTag087",180757,1,"Transmission","Mk10",5,"04:00:00 06-Jun-2019","08:00:00 06-Jun-2019",NA,NA,NA,0,0,272,3.5,NA,NA,NA,NA,NA,NA,NA
"336","ZcTag087",180757,1,"Transmission","Mk10",3,"08:00:00 06-Jun-2019","12:00:00 06-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"337","ZcTag087",180757,1,"Transmission","Mk10",3,"12:00:00 06-Jun-2019","16:00:00 06-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"338","ZcTag087",180757,1,"Transmission","Mk10",5,"16:00:00 06-Jun-2019","20:00:00 06-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"339","ZcTag087",180757,1,"Transmission","Mk10",3,"20:00:00 06-Jun-2019","00:00:00 07-Jun-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"340","ZcTag087",180757,1,"Transmission","Mk10",4,"00:00:00 07-Jun-2019","04:00:00 07-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"341","ZcTag087",180757,1,"Transmission","Mk10",1,"04:00:00 07-Jun-2019","08:00:00 07-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"342","ZcTag087",180757,1,"Transmission","Mk10",2,"08:00:00 07-Jun-2019","12:00:00 07-Jun-2019",NA,NA,NA,0,0,1776,15.5,NA,NA,NA,NA,NA,NA,NA
"343","ZcTag087",180757,1,"Transmission","Mk10",1,"12:00:00 07-Jun-2019","16:00:00 07-Jun-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"344","ZcTag087",180757,1,"Transmission","Mk10",2,"16:00:00 07-Jun-2019","20:00:00 07-Jun-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"345","ZcTag087",180757,1,"Transmission","Mk10",2,"20:00:00 07-Jun-2019","00:00:00 08-Jun-2019",NA,NA,NA,0,0,512,7.5,NA,NA,NA,NA,NA,NA,NA
"346","ZcTag087",180757,1,"Transmission","Mk10",1,"00:00:00 08-Jun-2019","04:00:00 08-Jun-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"347","ZcTag087",180757,1,"Transmission","Mk10",4,"04:00:00 08-Jun-2019","08:00:00 08-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"348","ZcTag087",180757,1,"Transmission","Mk10",4,"08:00:00 08-Jun-2019","12:00:00 08-Jun-2019",NA,NA,NA,0,0,1520,15.5,NA,NA,NA,NA,NA,NA,NA
"349","ZcTag087",180757,1,"Transmission","Mk10",3,"12:00:00 08-Jun-2019","16:00:00 08-Jun-2019",NA,NA,NA,0,0,1012,11.5,NA,NA,NA,NA,NA,NA,NA
"350","ZcTag087",180757,1,"Transmission","Mk10",5,"16:00:00 08-Jun-2019","20:00:00 08-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"351","ZcTag087",180757,1,"Transmission","Mk10",4,"20:00:00 08-Jun-2019","00:00:00 09-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"352","ZcTag087",180757,1,"Transmission","Mk10",2,"00:00:00 09-Jun-2019","04:00:00 09-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"353","ZcTag087",180757,1,"Transmission","Mk10",3,"04:00:00 09-Jun-2019","08:00:00 09-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"354","ZcTag087",180757,1,"Transmission","Mk10",4,"08:00:00 09-Jun-2019","12:00:00 09-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"355","ZcTag087",180757,1,"Transmission","Mk10",3,"12:00:00 09-Jun-2019","16:00:00 09-Jun-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"356","ZcTag087",180757,1,"Transmission","Mk10",1,"16:00:00 09-Jun-2019","20:00:00 09-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"357","ZcTag087",180757,1,"Transmission","Mk10",3,"20:00:00 09-Jun-2019","00:00:00 10-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"358","ZcTag087",180757,1,"Transmission","Mk10",2,"00:00:00 10-Jun-2019","04:00:00 10-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"359","ZcTag087",180757,1,"Transmission","Mk10",1,"04:00:00 10-Jun-2019","08:00:00 10-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"360","ZcTag087",180757,1,"Transmission","Mk10",3,"08:00:00 10-Jun-2019","12:00:00 10-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"361","ZcTag087",180757,1,"Transmission","Mk10",3,"12:00:00 10-Jun-2019","16:00:00 10-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"362","ZcTag087",180757,1,"Transmission","Mk10",2,"16:00:00 10-Jun-2019","20:00:00 10-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"363","ZcTag087",180757,1,"Transmission","Mk10",1,"20:00:00 10-Jun-2019","00:00:00 11-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"364","ZcTag087",180757,1,"Transmission","Mk10",2,"04:00:00 11-Jun-2019","08:00:00 11-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"365","ZcTag087",180757,1,"Transmission","Mk10",2,"08:00:00 11-Jun-2019","12:00:00 11-Jun-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"366","ZcTag087",180757,1,"Transmission","Mk10",1,"12:00:00 11-Jun-2019","16:00:00 11-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"367","ZcTag087",180757,1,"Transmission","Mk10",2,"16:00:00 11-Jun-2019","20:00:00 11-Jun-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"368","ZcTag087",180757,1,"Transmission","Mk10",2,"20:00:00 11-Jun-2019","00:00:00 12-Jun-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"369","ZcTag087",180757,1,"Transmission","Mk10",1,"04:00:00 12-Jun-2019","08:00:00 12-Jun-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"370","ZcTag087",180757,1,"Transmission","Mk10",1,"08:00:00 12-Jun-2019","12:00:00 12-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"371","ZcTag087",180757,1,"Transmission","Mk10",1,"12:00:00 12-Jun-2019","16:00:00 12-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"372","ZcTag087",180757,1,"Transmission","Mk10",1,"16:00:00 12-Jun-2019","20:00:00 12-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"373","ZcTag087",180757,1,"Transmission","Mk10",2,"20:00:00 12-Jun-2019","00:00:00 13-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"374","ZcTag087",180757,1,"Transmission","Mk10",1,"00:00:00 13-Jun-2019","04:00:00 13-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"375","ZcTag087",180757,1,"Transmission","Mk10",2,"04:00:00 13-Jun-2019","08:00:00 13-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"376","ZcTag087",180757,1,"Transmission","Mk10",1,"08:00:00 13-Jun-2019","12:00:00 13-Jun-2019",NA,NA,NA,0,0,1296,15.5,NA,NA,NA,NA,NA,NA,NA
"377","ZcTag087",180757,1,"Transmission","Mk10",1,"12:00:00 13-Jun-2019","16:00:00 13-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"378","ZcTag087",180757,1,"Transmission","Mk10",1,"16:00:00 13-Jun-2019","20:00:00 13-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"379","ZcTag087",180757,1,"Transmission","Mk10",2,"20:00:00 13-Jun-2019","00:00:00 14-Jun-2019",NA,NA,NA,0,0,1104,15.5,NA,NA,NA,NA,NA,NA,NA
"380","ZcTag087",180757,1,"Transmission","Mk10",4,"00:00:00 14-Jun-2019","04:00:00 14-Jun-2019",NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"381","ZcTag087",180757,1,"Transmission","Mk10",1,"04:00:00 14-Jun-2019","08:00:00 14-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
"382","ZcTag087",180757,1,"Transmission","Mk10",1,"08:00:00 14-Jun-2019","12:00:00 14-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"383","ZcTag087",180757,1,"Transmission","Mk10",1,"16:00:00 14-Jun-2019","20:00:00 14-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"384","ZcTag087",180757,1,"Transmission","Mk10",1,"20:00:00 14-Jun-2019","00:00:00 15-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"385","ZcTag087",180757,1,"Transmission","Mk10",1,"00:00:00 15-Jun-2019","04:00:00 15-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"386","ZcTag087",180757,1,"Transmission","Mk10",1,"04:00:00 15-Jun-2019","08:00:00 15-Jun-2019",NA,NA,NA,0,0,1200,15.5,NA,NA,NA,NA,NA,NA,NA
"387","ZcTag087",180757,1,"Transmission","Mk10",1,"16:00:00 15-Jun-2019","20:00:00 15-Jun-2019",NA,NA,NA,0,0,1264,15.5,NA,NA,NA,NA,NA,NA,NA
"388","ZcTag087",180757,1,"Transmission","Mk10",1,"20:00:00 15-Jun-2019","00:00:00 16-Jun-2019",NA,NA,NA,0,0,1168,15.5,NA,NA,NA,NA,NA,NA,NA
"389","ZcTag088",180758,1,"Transmission","Mk10",31,"12:00:00 02-Jun-2019","16:00:00 02-Jun-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"390","ZcTag088",180758,1,"Transmission","Mk10",27,"16:00:00 02-Jun-2019","20:00:00 02-Jun-2019",NA,NA,NA,0,0,1424,15.5,NA,NA,NA,NA,NA,NA,NA
"391","ZcTag088",180758,1,"Transmission","Mk10",23,"20:00:00 02-Jun-2019","00:00:00 03-Jun-2019",NA,NA,NA,0,0,1136,15.5,NA,NA,NA,NA,NA,NA,NA
"392","ZcTag088",180758,1,"Transmission","Mk10",21,"00:00:00 03-Jun-2019","04:00:00 03-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"393","ZcTag088",180758,1,"Transmission","Mk10",16,"04:00:00 03-Jun-2019","08:00:00 03-Jun-2019",NA,NA,NA,0,0,2000,15.5,NA,NA,NA,NA,NA,NA,NA
"394","ZcTag088",180758,1,"Transmission","Mk10",17,"08:00:00 03-Jun-2019","12:00:00 03-Jun-2019",NA,NA,NA,0,0,2000,15.5,NA,NA,NA,NA,NA,NA,NA
"395","ZcTag088",180758,1,"Transmission","Mk10",20,"12:00:00 03-Jun-2019","16:00:00 03-Jun-2019",NA,NA,NA,0,0,1744,15.5,NA,NA,NA,NA,NA,NA,NA
"396","ZcTag088",180758,1,"Transmission","Mk10",19,"16:00:00 03-Jun-2019","20:00:00 03-Jun-2019",NA,NA,NA,0,0,1872,15.5,NA,NA,NA,NA,NA,NA,NA
"397","ZcTag088",180758,1,"Transmission","Mk10",14,"20:00:00 03-Jun-2019","00:00:00 04-Jun-2019",NA,NA,NA,0,0,1680,15.5,NA,NA,NA,NA,NA,NA,NA
"398","ZcTag088",180758,1,"Transmission","Mk10",16,"00:00:00 04-Jun-2019","04:00:00 04-Jun-2019",NA,NA,NA,0,0,1616,15.5,NA,NA,NA,NA,NA,NA,NA
"399","ZcTag088",180758,1,"Transmission","Mk10",12,"04:00:00 04-Jun-2019","08:00:00 04-Jun-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"400","ZcTag088",180758,1,"Transmission","Mk10",16,"08:00:00 04-Jun-2019","12:00:00 04-Jun-2019",NA,NA,NA,0,0,1360,15.5,NA,NA,NA,NA,NA,NA,NA
"401","ZcTag088",180758,1,"Transmission","Mk10",8,"12:00:00 04-Jun-2019","16:00:00 04-Jun-2019",NA,NA,NA,0,0,1328,15.5,NA,NA,NA,NA,NA,NA,NA
"402","ZcTag088",180758,1,"Transmission","Mk10",11,"16:00:00 04-Jun-2019","20:00:00 04-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"403","ZcTag088",180758,1,"Transmission","Mk10",10,"20:00:00 04-Jun-2019","00:00:00 05-Jun-2019",NA,NA,NA,0,0,1232,15.5,NA,NA,NA,NA,NA,NA,NA
"404","ZcTag088",180758,1,"Transmission","Mk10",11,"00:00:00 05-Jun-2019","04:00:00 05-Jun-2019",NA,NA,NA,0,0,1072,15.5,NA,NA,NA,NA,NA,NA,NA
"405","ZcTag088",180758,1,"Transmission","Mk10",15,"04:00:00 05-Jun-2019","08:00:00 05-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"406","ZcTag088",180758,1,"Transmission","Mk10",7,"08:00:00 05-Jun-2019","12:00:00 05-Jun-2019",NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"407","ZcTag088",180758,1,"Transmission","Mk10",11,"12:00:00 05-Jun-2019","16:00:00 05-Jun-2019",NA,NA,NA,0,0,1040,15.5,NA,NA,NA,NA,NA,NA,NA
"408","ZcTag088",180758,1,"Transmission","Mk10",14,"16:00:00 05-Jun-2019","20:00:00 05-Jun-2019",NA,NA,NA,0,0,1392,15.5,NA,NA,NA,NA,NA,NA,NA
"409","ZcTag088",180758,1,"Transmission","Mk10",10,"20:00:00 05-Jun-2019","00:00:00 06-Jun-2019",NA,NA,NA,0,0,1456,15.5,NA,NA,NA,NA,NA,NA,NA
"410","ZcTag088",180758,1,"Transmission","Mk10",14,"00:00:00 06-Jun-2019","04:00:00 06-Jun-2019",NA,NA,NA,0,0,1648,15.5,NA,NA,NA,NA,NA,NA,NA
"411","ZcTag088",180758,1,"Transmission","Mk10",10,"04:00:00 06-Jun-2019","08:00:00 06-Jun-2019",NA,NA,NA,0,0,2096,31.5,NA,NA,NA,NA,NA,NA,NA
"412","ZcTag088",180758,1,"Transmission","Mk10",14,"08:00:00 06-Jun-2019","12:00:00 06-Jun-2019",NA,NA,NA,0,0,1712,15.5,NA,NA,NA,NA,NA,NA,NA
"413","ZcTag088",180758,1,"Transmission","Mk10",13,"12:00:00 06-Jun-2019","16:00:00 06-Jun-2019",NA,NA,NA,0,0,1584,15.5,NA,NA,NA,NA,NA,NA,NA
"414","ZcTag088",180758,1,"Transmission","Mk10",14,"16:00:00 06-Jun-2019","20:00:00 06-Jun-2019",NA,NA,NA,0,0,1552,15.5,NA,NA,NA,NA,NA,NA,NA
