DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ZcTag089,180768,Mk10,DS,8,0,3,17,15,10:26:43 26-Jun-2019,NP,0,35.6507,-74.1931,35.6507,-74.1931,46,,401677496,-132
ZcTag089,180768,Mk10,DS,6,0,4,19,15,11:48:43 26-Jun-2019,SR,0,35.6065,-74.2623,35.6065,-74.2623,58,,401677352,-133
ZcTag089,180768,Mk10,DS,1,0,1,,,12:11:03 26-Jun-2019,NP,B,35.5965,-74.4414,35.5965,-74.4414,6,,401677605,-137
ZcTag089,180768,Mk10,DS,7,0,2,16,16,13:54:47 26-Jun-2019,MA,0,35.7676,-74.7285,35.7676,-74.7285,48,,401677517,-126
ZcTag089,180768,Mk10,DS,4,0,2,16,16,13:55:12 26-Jun-2019,NK,0,35.7482,-74.7721,35.7482,-74.7721,56,,401677502,-133
ZcTag089,180768,Mk10,DS,4,0,1,21,17,14:15:52 26-Jun-2019,NN,0,35.8596,-74.5151,35.8596,-74.5151,46,,401677520,-128
ZcTag089,180768,Mk10,DS,8,0,0,17,15,14:40:27 26-Jun-2019,MC,0,35.4581,-74.6815,35.4581,-74.6815,46,,401677521,-114
ZcTag089,180768,Mk10,DS,4,0,1,47,17,20:12:43 26-Jun-2019,NP,0,35.2842,-74.6397,35.2842,-74.6397,48,,401677559,-130
ZcTag089,180768,Mk10,DS,5,0,0,16,15,22:19:35 26-Jun-2019,SR,0,35.3607,-74.6791,35.3607,-74.6791,58,,401677510,-129
ZcTag089,180768,Mk10,DS,1,0,1,,,00:23:37 27-Jun-2019,MC,B,35.4111,-74.6997,35.4111,-74.6997,7,,401677542,-131
ZcTag089,180768,Mk10,DS,1,0,0,,,01:24:43 27-Jun-2019,MA,B,35.4504,-74.7188,35.4504,-74.7188,8,,401677483,-128
ZcTag089,180768,Mk10,DS,9,0,0,20,15,01:44:13 27-Jun-2019,NN,1,35.3274,-74.8680,35.3274,-74.8680,46,,401677473,-121
ZcTag089,180768,Mk10,DS,4,0,1,25,15,02:56:37 27-Jun-2019,MA,0,35.2449,-74.9083,35.2449,-74.9083,47,,401677496,-128
ZcTag089,180768,Mk10,DS,3,0,1,32,16,09:37:30 27-Jun-2019,SR,A,35.3931,-75.0675,35.3931,-75.0675,8,,401677421,-130
ZcTag089,180768,Mk10,DS,2,0,2,58,58,15:23:04 27-Jun-2019,MA,B,35.1333,-75.2185,35.1333,-75.2185,8,,401677483,-130
ZcTag089,180768,Mk10,DS,3,0,2,17,16,15:45:49 27-Jun-2019,NN,A,35.1993,-74.7648,35.1993,-74.7648,6,,401677492,-137
ZcTag089,180768,Mk10,DS,6,0,1,18,15,23:06:41 27-Jun-2019,NK,0,34.8244,-75.0359,34.8244,-75.0359,47,,401677589,-132
ZcTag089,180768,Mk10,DS,10,0,1,19,15,23:28:17 27-Jun-2019,SR,0,35.3257,-75.0529,35.3257,-75.0529,46,,401677508,-121
ZcTag089,180768,Mk10,DS,6,0,2,18,15,00:55:32 28-Jun-2019,MA,0,35.1814,-75.0292,35.1814,-75.0292,56,,401677553,-116
ZcTag089,180768,Mk10,DS,4,0,4,20,15,00:56:36 28-Jun-2019,NK,0,35.2715,-74.8131,35.2715,-74.8131,46,,401677471,-135
ZcTag089,180768,Mk10,DS,1,0,1,,,02:34:01 28-Jun-2019,MA,B,35.1022,-75.0092,35.1022,-75.0092,8,,401677471,-129
ZcTag089,180768,Mk10,DS,2,0,0,120,120,03:19:57 28-Jun-2019,MC,B,35.1257,-75.0288,35.1257,-75.0288,5,,401677553,-125
ZcTag089,180768,Mk10,DS,6,0,3,16,15,09:03:54 28-Jun-2019,SR,0,35.3312,-74.6055,35.3312,-74.6055,48,,401677549,-126
ZcTag089,180768,Mk10,DS,3,0,1,17,15,11:34:57 28-Jun-2019,NK,A,35.0417,-74.7416,35.0417,-74.7416,8,,401677513,-133
ZcTag089,180768,Mk10,DS,2,0,0,35,35,14:04:33 28-Jun-2019,MC,B,34.7722,-74.8756,34.7722,-74.8756,8,,401677468,-129
ZcTag089,180768,Mk10,DS,4,0,1,24,15,14:29:46 28-Jun-2019,MB,0,35.3407,-75.0750,35.3407,-75.0750,46,,401677535,-127
ZcTag089,180768,Mk10,DS,5,0,2,27,15,14:55:15 28-Jun-2019,MA,0,35.3494,-74.8266,35.3494,-74.8266,46,,401677504,-119
ZcTag089,180768,Mk10,DS,4,0,2,20,15,23:02:44 28-Jun-2019,SR,0,34.7112,-75.1743,34.7112,-75.1743,58,,401677453,-135
ZcTag089,180768,Mk10,DS,4,0,0,26,15,00:24:46 29-Jun-2019,NK,0,35.1221,-75.1874,35.1221,-75.1874,48,,401677469,-128
ZcTag089,180768,Mk10,DS,2,0,1,16,16,03:01:10 29-Jun-2019,NN,B,35.2352,-75.2412,35.2352,-75.2412,8,,401677463,-135
