DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag096,180774,1.000000,Transmission,Mk10,16,08:00:00 16-Aug-2019,12:00:00 16-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,12:00:00 16-Aug-2019,16:00:00 16-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,14,16:00:00 16-Aug-2019,20:00:00 16-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,19,20:00:00 16-Aug-2019,00:00:00 17-Aug-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,12,00:00:00 17-Aug-2019,04:00:00 17-Aug-2019,,,,0.0,0.00,1648.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,12,04:00:00 17-Aug-2019,08:00:00 17-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,08:00:00 17-Aug-2019,12:00:00 17-Aug-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,12:00:00 17-Aug-2019,16:00:00 17-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,21,16:00:00 17-Aug-2019,20:00:00 17-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,22,20:00:00 17-Aug-2019,00:00:00 18-Aug-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,15,00:00:00 18-Aug-2019,04:00:00 18-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,22,04:00:00 18-Aug-2019,08:00:00 18-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,20,08:00:00 18-Aug-2019,12:00:00 18-Aug-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,12:00:00 18-Aug-2019,16:00:00 18-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,16:00:00 18-Aug-2019,20:00:00 18-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,17,20:00:00 18-Aug-2019,00:00:00 19-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,00:00:00 19-Aug-2019,04:00:00 19-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,04:00:00 19-Aug-2019,08:00:00 19-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,15,08:00:00 19-Aug-2019,12:00:00 19-Aug-2019,,,,0.0,0.00,992.0,7.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,12:00:00 19-Aug-2019,16:00:00 19-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,14,16:00:00 19-Aug-2019,20:00:00 19-Aug-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,12,20:00:00 19-Aug-2019,00:00:00 20-Aug-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,00:00:00 20-Aug-2019,04:00:00 20-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,18,04:00:00 20-Aug-2019,08:00:00 20-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,08:00:00 20-Aug-2019,12:00:00 20-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,12:00:00 20-Aug-2019,16:00:00 20-Aug-2019,,,,0.0,0.00,960.0,7.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,16,16:00:00 20-Aug-2019,20:00:00 20-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,20:00:00 20-Aug-2019,00:00:00 21-Aug-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,14,00:00:00 21-Aug-2019,04:00:00 21-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,17,04:00:00 21-Aug-2019,08:00:00 21-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,14,08:00:00 21-Aug-2019,12:00:00 21-Aug-2019,,,,0.0,0.00,640.0,7.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,12:00:00 21-Aug-2019,16:00:00 21-Aug-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,8,16:00:00 21-Aug-2019,20:00:00 21-Aug-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,8,20:00:00 21-Aug-2019,00:00:00 22-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,10,00:00:00 22-Aug-2019,04:00:00 22-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,6,04:00:00 22-Aug-2019,08:00:00 22-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,08:00:00 22-Aug-2019,12:00:00 22-Aug-2019,,,,0.0,0.00,1776.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,12,12:00:00 22-Aug-2019,16:00:00 22-Aug-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,10,16:00:00 22-Aug-2019,20:00:00 22-Aug-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,9,20:00:00 22-Aug-2019,00:00:00 23-Aug-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,9,00:00:00 23-Aug-2019,04:00:00 23-Aug-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,6,04:00:00 23-Aug-2019,08:00:00 23-Aug-2019,,,,0.0,0.00,1168.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,7,08:00:00 23-Aug-2019,12:00:00 23-Aug-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,4,12:00:00 23-Aug-2019,16:00:00 23-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,5,16:00:00 23-Aug-2019,20:00:00 23-Aug-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,4,20:00:00 23-Aug-2019,00:00:00 24-Aug-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,5,00:00:00 24-Aug-2019,04:00:00 24-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,4,04:00:00 24-Aug-2019,08:00:00 24-Aug-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,8,08:00:00 24-Aug-2019,12:00:00 24-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,9,12:00:00 24-Aug-2019,16:00:00 24-Aug-2019,,,,0.0,0.00,1648.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,10,16:00:00 24-Aug-2019,20:00:00 24-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,8,20:00:00 24-Aug-2019,00:00:00 25-Aug-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,9,00:00:00 25-Aug-2019,04:00:00 25-Aug-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,04:00:00 25-Aug-2019,08:00:00 25-Aug-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,08:00:00 25-Aug-2019,12:00:00 25-Aug-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,13,12:00:00 25-Aug-2019,16:00:00 25-Aug-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,11,16:00:00 25-Aug-2019,20:00:00 25-Aug-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag096,180774,1.000000,Transmission,Mk10,9,20:00:00 25-Aug-2019,00:00:00 26-Aug-2019,,,,0.0,0.00,1328.0,15.50,,,,,,,
