DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag096,180774,1.000000,Mk10,,08:59:22 11-Sep-2019,08:59:28 11-Sep-2019,6,0,34.9924,-74.8716,CRC,0,0,,,,0.992,0.152,,1.0,2124.0,-1,,,,,,,,,,,157,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,22:05:29 11-Sep-2019,22:05:35 11-Sep-2019,6,0,35.0559,-75.0684,CRC,0,0,,,,0.992,0.148,,1.0,2124.0,-1,,,,,,,,,,,249,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,12:57:07 12-Sep-2019,,0,35.1870,-74.9701,CRC,0,0,,10430,3.312,0.984,0.136,27.10,1.0,2068.0,-1,,,,,,,,,,,189,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,10:14:26 13-Sep-2019,10:14:32 13-Sep-2019,6,0,35.0211,-75.1256,CRC,0,0,,,,1.000,0.156,,1.0,1976.0,-1,,,,,,,,,,,241,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,12:39:09 13-Sep-2019,,0,34.9587,-75.0874,CRC,0,0,,10686,3.312,1.000,0.144,27.50,0.0,1976.0,-1,,,,,,,,,,,244,27,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,09:35:35 15-Sep-2019,,0,34.9134,-74.9799,CRC,0,0,,11198,3.376,0.992,0.144,27.80,2.0,1992.0,-2,,,,,,,,,,,215,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,12:42:29 15-Sep-2019,12:42:35 15-Sep-2019,6,0,34.9883,-74.9348,CRC,0,0,,,,0.992,0.144,,1.0,1992.0,-1,,,,,,,,,,,237,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,15:00:32 15-Sep-2019,,0,35.1223,-74.7510,CRC,0,0,,11262,3.184,0.992,0.252,28.60,2.0,1992.0,-1,,,,,,,,,,,109,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,23:31:35 15-Sep-2019,,0,34.9621,-75.0081,CRC,0,0,,11390,3.376,0.984,0.136,28.60,1.0,1992.0,-1,,,,,,,,,,,236,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,12:56:48 19-Sep-2019,,0,34.5910,-75.5328,,0,0,,12414,3.248,0.984,0.136,27.60,1.0,2008.0,0,,,,,,,,,,,,26,255,87,290,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,15:23:53 19-Sep-2019,15:24:00 19-Sep-2019,7,0,34.4692,-75.7160,CRC,0,0,,,,0.984,0.148,,1.0,2008.0,-1,,,,,,,,,,,199,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,14:24:19 20-Sep-2019,,0,34.2488,-75.4232,CRC,0,0,,12734,3.184,0.992,0.144,27.00,2.0,1848.0,-1,,,,,,,,,,,109,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,22:03:52 20-Sep-2019,22:03:59 20-Sep-2019,7,0,34.3831,-75.2257,CRC,0,0,,,,0.992,0.152,,1.0,1848.0,-1,,,,,,,,,,,239,26,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,02:02:54 22-Sep-2019,,0,34.3996,-75.4873,CRC,0,0,,13182,3.120,0.992,0.156,28.50,1.0,2052.0,-1,,,,,,,,,,,221,25,255,87,256,,,,,,,,,
ZcTag096,180774,1.000000,Mk10,,,16:00:58 22-Sep-2019,,1,34.5954,-75.5303,CRC,0,0,,13310,2.992,0.992,0.140,28.40,1.0,2052.0,0,,,,,,,,,,,179,25,255,87,256,,,,,,,,,
