DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
ZcTag084,180753,1.000000,Transmission,Mk10,31,12:00:00 28-May-2019,16:00:00 28-May-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,30,16:00:00 28-May-2019,20:00:00 28-May-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,24,20:00:00 28-May-2019,00:00:00 29-May-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,26,00:00:00 29-May-2019,04:00:00 29-May-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,24,04:00:00 29-May-2019,08:00:00 29-May-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,22,08:00:00 29-May-2019,12:00:00 29-May-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,11,12:00:00 29-May-2019,16:00:00 29-May-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,26,16:00:00 29-May-2019,20:00:00 29-May-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,27,20:00:00 29-May-2019,00:00:00 30-May-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,00:00:00 30-May-2019,04:00:00 30-May-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,04:00:00 30-May-2019,08:00:00 30-May-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,26,08:00:00 30-May-2019,12:00:00 30-May-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,12:00:00 30-May-2019,16:00:00 30-May-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,16:00:00 30-May-2019,20:00:00 30-May-2019,,,,0.0,0.00,1776.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,21,20:00:00 30-May-2019,00:00:00 31-May-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,16,00:00:00 31-May-2019,04:00:00 31-May-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,16,04:00:00 31-May-2019,08:00:00 31-May-2019,,,,0.0,0.00,1648.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,08:00:00 31-May-2019,12:00:00 31-May-2019,,,,0.0,0.00,1648.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,11,12:00:00 31-May-2019,16:00:00 31-May-2019,,,,0.0,0.00,1680.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,26,16:00:00 31-May-2019,20:00:00 31-May-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,20:00:00 31-May-2019,00:00:00 01-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,13,00:00:00 01-Jun-2019,04:00:00 01-Jun-2019,,,,0.0,0.00,1712.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,04:00:00 01-Jun-2019,08:00:00 01-Jun-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,19,08:00:00 01-Jun-2019,12:00:00 01-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,26,12:00:00 01-Jun-2019,16:00:00 01-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,16:00:00 01-Jun-2019,20:00:00 01-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,22,20:00:00 01-Jun-2019,00:00:00 02-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,22,00:00:00 02-Jun-2019,04:00:00 02-Jun-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,22,04:00:00 02-Jun-2019,08:00:00 02-Jun-2019,,,,0.0,0.00,1616.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,08:00:00 02-Jun-2019,12:00:00 02-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,12:00:00 02-Jun-2019,16:00:00 02-Jun-2019,,,,0.0,0.00,976.0,7.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,24,16:00:00 02-Jun-2019,20:00:00 02-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,20:00:00 02-Jun-2019,00:00:00 03-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,00:00:00 03-Jun-2019,04:00:00 03-Jun-2019,,,,0.0,0.00,1232.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,24,04:00:00 03-Jun-2019,08:00:00 03-Jun-2019,,,,0.0,0.00,1072.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,24,08:00:00 03-Jun-2019,12:00:00 03-Jun-2019,,,,0.0,0.00,1136.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,28,12:00:00 03-Jun-2019,16:00:00 03-Jun-2019,,,,0.0,0.00,1200.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,21,16:00:00 03-Jun-2019,20:00:00 03-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,20:00:00 03-Jun-2019,00:00:00 04-Jun-2019,,,,0.0,0.00,1296.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,16,00:00:00 04-Jun-2019,04:00:00 04-Jun-2019,,,,0.0,0.00,1360.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,14,04:00:00 04-Jun-2019,08:00:00 04-Jun-2019,,,,0.0,0.00,1424.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,08:00:00 04-Jun-2019,12:00:00 04-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,12:00:00 04-Jun-2019,16:00:00 04-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,16:00:00 04-Jun-2019,20:00:00 04-Jun-2019,,,,0.0,0.00,1488.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,20:00:00 04-Jun-2019,00:00:00 05-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,20,00:00:00 05-Jun-2019,04:00:00 05-Jun-2019,,,,0.0,0.00,1584.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,16,04:00:00 05-Jun-2019,08:00:00 05-Jun-2019,,,,0.0,0.00,1392.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,08:00:00 05-Jun-2019,12:00:00 05-Jun-2019,,,,0.0,0.00,1552.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,18,12:00:00 05-Jun-2019,16:00:00 05-Jun-2019,,,,0.0,0.00,1264.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,17,16:00:00 05-Jun-2019,20:00:00 05-Jun-2019,,,,0.0,0.00,1520.0,15.50,,,,,,,
ZcTag084,180753,1.000000,Transmission,Mk10,21,20:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,1456.0,15.50,,,,,,,
