"","DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange"
"9534","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:00:00",NA,NA,NA,34,12,NA,NA,NA,NA
"9535","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:05:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9536","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:10:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9537","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:15:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9538","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9539","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:25:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9540","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:30:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9541","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:35:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9542","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:40:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9543","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:45:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9544","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:50:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9545","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","08:55:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9546","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:00:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9547","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:05:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9548","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:10:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9549","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:15:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9550","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9551","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:25:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9552","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:30:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9553","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:35:00",NA,NA,NA,249,25.5,NA,NA,NA,NA
"9554","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:40:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9555","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:45:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9556","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:50:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9557","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","09:55:00",NA,NA,NA,907,101,NA,NA,NA,NA
"9558","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:00:00",NA,NA,NA,907,101,NA,NA,NA,NA
"9559","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:05:00",NA,NA,NA,1088,103,NA,NA,NA,NA
"9560","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:10:00",NA,NA,NA,1270,106.5,NA,NA,NA,NA
"9561","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:15:00",NA,NA,NA,1270,106.5,NA,NA,NA,NA
"9562","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:20:00",NA,NA,NA,1088,103,NA,NA,NA,NA
"9563","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:25:00",NA,NA,NA,907,101,NA,NA,NA,NA
"9564","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:30:00",NA,NA,NA,726,99,NA,NA,NA,NA
"9565","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:35:00",NA,NA,NA,589,52.5,NA,NA,NA,NA
"9566","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:40:00",NA,NA,NA,408,50.5,NA,NA,NA,NA
"9567","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:45:00",NA,NA,NA,249,25.5,NA,NA,NA,NA
"9568","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:50:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9569","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","10:55:00",NA,NA,NA,249,25.5,NA,NA,NA,NA
"9570","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:00:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9571","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:05:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9572","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:10:00",NA,NA,NA,113,24.5,NA,NA,NA,NA
"9573","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:15:00",NA,NA,NA,34,12,NA,NA,NA,NA
"9574","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:20:00",NA,NA,NA,249,25.5,NA,NA,NA,NA
"9575","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:25:00",NA,NA,NA,249,25.5,NA,NA,NA,NA
"9576","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:30:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9577","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:35:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9578","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:40:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9579","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:45:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9580","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:50:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9581","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","11:55:00",NA,NA,NA,79,12.5,NA,NA,NA,NA
"9582","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:00:00",NA,NA,NA,77,12.5,NA,NA,NA,NA
"9583","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:05:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9584","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:10:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9585","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:15:00",NA,NA,NA,200,25,NA,NA,NA,NA
"9586","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:20:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9587","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:25:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9588","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:30:00",NA,NA,NA,710,97,NA,NA,NA,NA
"9589","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:35:00",NA,NA,NA,1064,101,NA,NA,NA,NA
"9590","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:40:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA
"9591","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:45:00",NA,NA,NA,1241,103.5,NA,NA,NA,NA
"9592","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:50:00",NA,NA,NA,1064,101,NA,NA,NA,NA
"9593","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","12:55:00",NA,NA,NA,1064,101,NA,NA,NA,NA
"9594","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:00:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9595","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:05:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9596","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:10:00",NA,NA,NA,710,97,NA,NA,NA,NA
"9597","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:15:00",NA,NA,NA,576,51.5,NA,NA,NA,NA
"9598","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:20:00",NA,NA,NA,399,49.5,NA,NA,NA,NA
"9599","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:25:00",NA,NA,NA,33,12,NA,NA,NA,NA
"9600","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:30:00",NA,NA,NA,155,24.5,NA,NA,NA,NA
"9601","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:35:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9602","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:40:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9603","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:45:00",NA,NA,NA,155,24.5,NA,NA,NA,NA
"9604","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:50:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9605","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","13:55:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9606","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:00:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9607","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:05:00",NA,NA,NA,200,25,NA,NA,NA,NA
"9608","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:10:00",NA,NA,NA,55,12.5,NA,NA,NA,NA
"9609","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:15:00",NA,NA,NA,77,12.5,NA,NA,NA,NA
"9610","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:20:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9611","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:25:00",NA,NA,NA,310,48.5,NA,NA,NA,NA
"9612","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:30:00",NA,NA,NA,200,25,NA,NA,NA,NA
"9613","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:35:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9614","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:40:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9615","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:45:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9616","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:50:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9617","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","14:55:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9618","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:00:00",NA,NA,NA,887,99,NA,NA,NA,NA
"9619","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:05:00",NA,NA,NA,1064,101,NA,NA,NA,NA
"9620","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:10:00",NA,NA,NA,1064,101,NA,NA,NA,NA
"9621","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:15:00",NA,NA,NA,710,97,NA,NA,NA,NA
"9622","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:20:00",NA,NA,NA,576,51.5,NA,NA,NA,NA
"9623","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:25:00",NA,NA,NA,488,50,NA,NA,NA,NA
"9624","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:30:00",NA,NA,NA,399,49.5,NA,NA,NA,NA
"9625","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:35:00",NA,NA,NA,111,24,NA,NA,NA,NA
"9626","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:40:00",NA,NA,NA,33,12,NA,NA,NA,NA
"9627","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:45:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9628","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:50:00",NA,NA,NA,244,25,NA,NA,NA,NA
"9629","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","15:55:00",NA,NA,NA,111,24,NA,NA,NA,NA
"9630","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:00:00",NA,NA,NA,70,11.5,NA,NA,NA,NA
"9631","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:05:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9632","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:10:00",NA,NA,NA,280,44.5,NA,NA,NA,NA
"9633","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:15:00",NA,NA,NA,180,23.5,NA,NA,NA,NA
"9634","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:20:00",NA,NA,NA,10,10.5,NA,NA,NA,NA
"9635","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:25:00",NA,NA,NA,180,23.5,NA,NA,NA,NA
"9636","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:30:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9637","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:35:00",NA,NA,NA,180,23.5,NA,NA,NA,NA
"9638","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:40:00",NA,NA,NA,10,10.5,NA,NA,NA,NA
"9639","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:45:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9640","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:50:00",NA,NA,NA,280,44.5,NA,NA,NA,NA
"9641","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","16:55:00",NA,NA,NA,280,44.5,NA,NA,NA,NA
"9642","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:00:00",NA,NA,NA,100,22,NA,NA,NA,NA
"9643","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:05:00",NA,NA,NA,10,10.5,NA,NA,NA,NA
"9644","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:10:00",NA,NA,NA,361,46,NA,NA,NA,NA
"9645","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:15:00",NA,NA,NA,801,92.5,NA,NA,NA,NA
"9646","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:20:00",NA,NA,NA,801,92.5,NA,NA,NA,NA
"9647","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:25:00",NA,NA,NA,1121,97.5,NA,NA,NA,NA
"9648","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:30:00",NA,NA,NA,1121,97.5,NA,NA,NA,NA
"9649","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:35:00",NA,NA,NA,961,95,NA,NA,NA,NA
"9650","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:40:00",NA,NA,NA,961,95,NA,NA,NA,NA
"9651","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:45:00",NA,NA,NA,801,92.5,NA,NA,NA,NA
"9652","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:50:00",NA,NA,NA,641,90,NA,NA,NA,NA
"9653","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","17:55:00",NA,NA,NA,520,48.5,NA,NA,NA,NA
"9654","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:00:00",NA,NA,NA,361,46,NA,NA,NA,NA
"9655","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:05:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9656","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:10:00",NA,NA,NA,30,11,NA,NA,NA,NA
"9657","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:15:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9658","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:20:00",NA,NA,NA,280,44.5,NA,NA,NA,NA
"9659","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:25:00",NA,NA,NA,100,22,NA,NA,NA,NA
"9660","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:30:00",NA,NA,NA,10,10.5,NA,NA,NA,NA
"9661","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:35:00",NA,NA,NA,180,23.5,NA,NA,NA,NA
"9662","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:40:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9663","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:45:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9664","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:50:00",NA,NA,NA,10,10.5,NA,NA,NA,NA
"9665","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","18:55:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9666","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:00:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9667","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:05:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9668","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:10:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9669","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:15:00",NA,NA,NA,30,11,NA,NA,NA,NA
"9670","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:20:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9671","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:25:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9672","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:30:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9673","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:35:00",NA,NA,NA,30,11,NA,NA,NA,NA
"9674","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:40:00",NA,NA,NA,140,22.5,NA,NA,NA,NA
"9675","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:45:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9676","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:50:00",NA,NA,NA,220,23.5,NA,NA,NA,NA
"9677","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","19:55:00",NA,NA,NA,100,22,NA,NA,NA,NA
"9678","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:00:00",NA,NA,NA,9,9.5,NA,NA,NA,NA
"9679","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:05:00",NA,NA,NA,393,41.5,NA,NA,NA,NA
"9680","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:10:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9681","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:15:00",NA,NA,NA,1002,87,NA,NA,NA,NA
"9682","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:20:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9683","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:25:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9684","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:30:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9685","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:35:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9686","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:40:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9687","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:45:00",NA,NA,NA,715,82,NA,NA,NA,NA
"9688","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:50:00",NA,NA,NA,715,82,NA,NA,NA,NA
"9689","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","20:55:00",NA,NA,NA,572,80,NA,NA,NA,NA
"9690","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:00:00",NA,NA,NA,393,41.5,NA,NA,NA,NA
"9691","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:05:00",NA,NA,NA,250,39.5,NA,NA,NA,NA
"9692","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:10:00",NA,NA,NA,9,9.5,NA,NA,NA,NA
"9693","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:15:00",NA,NA,NA,161,21,NA,NA,NA,NA
"9694","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:20:00",NA,NA,NA,250,39.5,NA,NA,NA,NA
"9695","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:25:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9696","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:30:00",NA,NA,NA,9,9.5,NA,NA,NA,NA
"9697","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:35:00",NA,NA,NA,161,21,NA,NA,NA,NA
"9698","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:40:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9699","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:45:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9700","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:50:00",NA,NA,NA,45,10,NA,NA,NA,NA
"9701","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","21:55:00",NA,NA,NA,125,20,NA,NA,NA,NA
"9702","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:00:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9703","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:05:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9704","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:10:00",NA,NA,NA,62,10.5,NA,NA,NA,NA
"9705","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:15:00",NA,NA,NA,89,19.5,NA,NA,NA,NA
"9706","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:20:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9707","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:25:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9708","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:30:00",NA,NA,NA,62,10.5,NA,NA,NA,NA
"9709","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:35:00",NA,NA,NA,89,19.5,NA,NA,NA,NA
"9710","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:40:00",NA,NA,NA,715,82,NA,NA,NA,NA
"9711","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:45:00",NA,NA,NA,1002,87,NA,NA,NA,NA
"9712","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:50:00",NA,NA,NA,1002,87,NA,NA,NA,NA
"9713","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","22:55:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9714","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:00:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9715","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:05:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9716","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:10:00",NA,NA,NA,858,84,NA,NA,NA,NA
"9717","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:15:00",NA,NA,NA,715,82,NA,NA,NA,NA
"9718","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:20:00",NA,NA,NA,572,80,NA,NA,NA,NA
"9719","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:25:00",NA,NA,NA,464,42.5,NA,NA,NA,NA
"9720","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:30:00",NA,NA,NA,250,39.5,NA,NA,NA,NA
"9721","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:35:00",NA,NA,NA,9,9.5,NA,NA,NA,NA
"9722","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:40:00",NA,NA,NA,197,21,NA,NA,NA,NA
"9723","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:45:00",NA,NA,NA,322,41,NA,NA,NA,NA
"9724","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:50:00",NA,NA,NA,322,41,NA,NA,NA,NA
"9725","ZcTag093",180763,1,"Transmission","Mk10","12-Aug-2019","23:55:00",NA,NA,NA,125,20,NA,NA,NA,NA
"9726","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:25:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9727","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:30:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9728","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:35:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9729","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:40:00",NA,NA,NA,79,12.5,NA,NA,NA,NA
"9730","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:45:00",NA,NA,NA,159,25,NA,NA,NA,NA
"9731","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:50:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9732","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","16:55:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9733","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","17:00:00",NA,NA,NA,317,49.5,NA,NA,NA,NA
"9734","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","17:05:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9735","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","17:10:00",NA,NA,NA,204,25.5,NA,NA,NA,NA
"9736","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","17:15:00",NA,NA,NA,11,11.5,NA,NA,NA,NA
"9737","ZcTag095",180766,1,"Transmission","Mk10","12-Aug-2019","17:20:00",NA,NA,NA,408,50.5,NA,NA,NA,NA
