"","DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","dive_labels"
"2222","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",05:55:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2223","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:00:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2224","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:05:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2225","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:10:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2226","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:15:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2227","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:20:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2228","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:25:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,374
"2229","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:30:00,NA,NA,NA,1099,120,NA,NA,NA,NA,374
"2230","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:35:00,NA,NA,NA,495,60,NA,NA,NA,NA,374
"2231","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:40:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2232","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:45:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2233","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:50:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2234","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",06:55:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2235","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:00:00,NA,NA,NA,96,15,NA,NA,NA,NA,375
"2236","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:05:00,NA,NA,NA,137,29.5,NA,NA,NA,NA,375
"2237","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:10:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2238","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:15:00,NA,NA,NA,69,15,NA,NA,NA,NA,376
"2239","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:20:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2240","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:25:00,NA,NA,NA,302,30.5,NA,NA,NA,NA,377
"2241","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:30:00,NA,NA,NA,879,118.5,NA,NA,NA,NA,377
"2242","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:35:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2243","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:40:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2244","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:45:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2245","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:50:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2246","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",07:55:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2247","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:00:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2248","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:05:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2249","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:10:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,377
"2250","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:15:00,NA,NA,NA,879,118.5,NA,NA,NA,NA,377
"2251","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:20:00,NA,NA,NA,495,60,NA,NA,NA,NA,377
"2252","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:25:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2253","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:30:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2254","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:35:00,NA,NA,NA,41,14.5,NA,NA,NA,NA,378
"2255","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:40:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2256","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:45:00,NA,NA,NA,137,29.5,NA,NA,NA,NA,379
"2257","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:50:00,NA,NA,NA,192,29.5,NA,NA,NA,NA,379
"2258","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",08:55:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2259","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:00:00,NA,NA,NA,192,29.5,NA,NA,NA,NA,380
"2260","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:05:00,NA,NA,NA,247,30.5,NA,NA,NA,NA,380
"2261","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:10:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2262","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:15:00,NA,NA,NA,69,15,NA,NA,NA,NA,381
"2263","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:20:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2264","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:25:00,NA,NA,NA,247,30.5,NA,NA,NA,NA,382
"2265","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:30:00,NA,NA,NA,879,118.5,NA,NA,NA,NA,382
"2266","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:35:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,382
"2267","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:40:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,382
"2268","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:45:00,NA,NA,NA,1318,122.5,NA,NA,NA,NA,382
"2269","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:50:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,382
"2270","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",09:55:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,382
"2271","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:00:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,382
"2272","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:05:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,382
"2273","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:10:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,382
"2274","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:15:00,NA,NA,NA,1099,120,NA,NA,NA,NA,382
"2275","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:20:00,NA,NA,NA,714,62,NA,NA,NA,NA,382
"2276","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:25:00,NA,NA,NA,302,30.5,NA,NA,NA,NA,382
"2277","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:30:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2278","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:35:00,NA,NA,NA,247,30.5,NA,NA,NA,NA,383
"2279","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:40:00,NA,NA,NA,302,30.5,NA,NA,NA,NA,383
"2280","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:45:00,NA,NA,NA,137,29.5,NA,NA,NA,NA,383
"2281","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:50:00,NA,NA,NA,96,15,NA,NA,NA,NA,0
"2282","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",10:55:00,NA,NA,NA,192,29.5,NA,NA,NA,NA,384
"2283","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:00:00,NA,NA,NA,247,30.5,NA,NA,NA,NA,384
"2284","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:05:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2285","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:10:00,NA,NA,NA,247,30.5,NA,NA,NA,NA,385
"2286","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:15:00,NA,NA,NA,302,30.5,NA,NA,NA,NA,385
"2287","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:20:00,NA,NA,NA,137,29.5,NA,NA,NA,NA,385
"2288","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:25:00,NA,NA,NA,14,14,NA,NA,NA,NA,0
"2289","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:30:00,NA,NA,NA,495,60,NA,NA,NA,NA,386
"2290","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:35:00,NA,NA,NA,879,118.5,NA,NA,NA,NA,386
"2291","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:40:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,386
"2292","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:45:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,386
"2293","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:50:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,386
"2294","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",11:55:00,NA,NA,NA,1539,125.5,NA,NA,NA,NA,386
"2295","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:00:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,386
"2296","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:05:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,386
"2297","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:10:00,NA,NA,NA,1345,127,NA,NA,NA,NA,386
"2298","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:15:00,NA,NA,NA,1345,127,NA,NA,NA,NA,386
"2299","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:20:00,NA,NA,NA,897,122,NA,NA,NA,NA,386
"2300","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:25:00,NA,NA,NA,617,63,NA,NA,NA,NA,386
"2301","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:30:00,NA,NA,NA,42,15,NA,NA,NA,NA,0
"2302","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:35:00,NA,NA,NA,140,30,NA,NA,NA,NA,387
"2303","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:40:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,387
"2304","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:45:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,387
"2305","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:50:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2306","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",12:55:00,NA,NA,NA,392,60.5,NA,NA,NA,NA,388
"2307","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:00:00,NA,NA,NA,392,60.5,NA,NA,NA,NA,388
"2308","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:05:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2309","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:10:00,NA,NA,NA,196,30.5,NA,NA,NA,NA,389
"2310","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:15:00,NA,NA,NA,392,60.5,NA,NA,NA,NA,389
"2311","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:20:00,NA,NA,NA,505,62,NA,NA,NA,NA,389
"2312","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:25:00,NA,NA,NA,505,62,NA,NA,NA,NA,389
"2313","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:30:00,NA,NA,NA,98,15.5,NA,NA,NA,NA,0
"2314","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:35:00,NA,NA,NA,140,30,NA,NA,NA,NA,390
"2315","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:40:00,NA,NA,NA,252,31.5,NA,NA,NA,NA,390
"2316","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:45:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,390
"2317","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:50:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2318","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",13:55:00,NA,NA,NA,98,15.5,NA,NA,NA,NA,391
"2319","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:00:00,NA,NA,NA,617,63,NA,NA,NA,NA,391
"2320","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:05:00,NA,NA,NA,1345,127,NA,NA,NA,NA,391
"2321","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:10:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2322","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:15:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2323","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:20:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2324","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:25:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2325","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:30:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2326","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:35:00,NA,NA,NA,1569,129.5,NA,NA,NA,NA,391
"2327","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:40:00,NA,NA,NA,1345,127,NA,NA,NA,NA,391
"2328","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:45:00,NA,NA,NA,1345,127,NA,NA,NA,NA,391
"2329","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:50:00,NA,NA,NA,897,122,NA,NA,NA,NA,391
"2330","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",14:55:00,NA,NA,NA,617,63,NA,NA,NA,NA,391
"2331","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:00:00,NA,NA,NA,140,30,NA,NA,NA,NA,0
"2332","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:05:00,NA,NA,NA,140,30,NA,NA,NA,NA,0
"2333","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:10:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,392
"2334","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:15:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,392
"2335","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:20:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2336","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:25:00,NA,NA,NA,196,30.5,NA,NA,NA,NA,393
"2337","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:30:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,393
"2338","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:35:00,NA,NA,NA,392,60.5,NA,NA,NA,NA,393
"2339","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:40:00,NA,NA,NA,42,15,NA,NA,NA,NA,0
"2340","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:45:00,NA,NA,NA,140,30,NA,NA,NA,NA,394
"2341","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:50:00,NA,NA,NA,252,31.5,NA,NA,NA,NA,394
"2342","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",15:55:00,NA,NA,NA,308,31.5,NA,NA,NA,NA,394
"2343","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:00:00,NA,NA,NA,143,30,NA,NA,NA,NA,394
"2344","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:05:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2345","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:10:00,NA,NA,NA,400,61,NA,NA,NA,NA,395
"2346","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:15:00,NA,NA,NA,914,122.5,NA,NA,NA,NA,395
"2347","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:20:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2348","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:25:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2349","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:30:00,NA,NA,NA,1371,126.5,NA,NA,NA,NA,395
"2350","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:35:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2351","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:40:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2352","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:45:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2353","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:50:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2354","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",16:55:00,NA,NA,NA,1143,125,NA,NA,NA,NA,395
"2355","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:00:00,NA,NA,NA,743,64,NA,NA,NA,NA,395
"2356","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:05:00,NA,NA,NA,400,61,NA,NA,NA,NA,395
"2357","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:10:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2358","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:15:00,NA,NA,NA,200,31,NA,NA,NA,NA,396
"2359","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:20:00,NA,NA,NA,143,30,NA,NA,NA,NA,396
"2360","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:25:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2361","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:30:00,NA,NA,NA,200,31,NA,NA,NA,NA,397
"2362","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:35:00,NA,NA,NA,257,31.5,NA,NA,NA,NA,397
"2363","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:40:00,NA,NA,NA,100,16,NA,NA,NA,NA,397
"2364","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:45:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2365","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:50:00,NA,NA,NA,200,31,NA,NA,NA,NA,398
"2366","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",17:55:00,NA,NA,NA,314,31.5,NA,NA,NA,NA,398
"2367","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:00:00,NA,NA,NA,143,30,NA,NA,NA,NA,398
"2368","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:05:00,NA,NA,NA,43,15,NA,NA,NA,NA,0
"2369","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:10:00,NA,NA,NA,43,15,NA,NA,NA,NA,0
"2370","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:15:00,NA,NA,NA,143,30,NA,NA,NA,NA,399
"2371","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:20:00,NA,NA,NA,743,64,NA,NA,NA,NA,399
"2372","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:25:00,NA,NA,NA,1371,126.5,NA,NA,NA,NA,399
"2373","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:30:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2374","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:35:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2375","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:40:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2376","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:45:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2377","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:50:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2378","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",18:55:00,NA,NA,NA,1600,129,NA,NA,NA,NA,399
"2379","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:00:00,NA,NA,NA,1371,126.5,NA,NA,NA,NA,399
"2380","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:05:00,NA,NA,NA,914,122.5,NA,NA,NA,NA,399
"2381","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:10:00,NA,NA,NA,629,63,NA,NA,NA,NA,399
"2382","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:15:00,NA,NA,NA,143,30,NA,NA,NA,NA,399
"2383","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:20:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2384","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:25:00,NA,NA,NA,257,31.5,NA,NA,NA,NA,400
"2385","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:30:00,NA,NA,NA,314,31.5,NA,NA,NA,NA,400
"2386","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:35:00,NA,NA,NA,200,31,NA,NA,NA,NA,400
"2387","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:40:00,NA,NA,NA,14,14.5,NA,NA,NA,NA,0
"2388","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:45:00,NA,NA,NA,200,31,NA,NA,NA,NA,401
"2389","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:50:00,NA,NA,NA,257,31.5,NA,NA,NA,NA,401
"2390","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",19:55:00,NA,NA,NA,257,31.5,NA,NA,NA,NA,401
"2391","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:00:00,NA,NA,NA,11,11.5,NA,NA,NA,NA,0
"2392","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:05:00,NA,NA,NA,113,24.5,NA,NA,NA,NA,402
"2393","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:10:00,NA,NA,NA,204,25.5,NA,NA,NA,NA,402
"2394","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:15:00,NA,NA,NA,317,49.5,NA,NA,NA,NA,402
"2395","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:20:00,NA,NA,NA,159,25,NA,NA,NA,NA,402
"2396","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:25:00,NA,NA,NA,11,11.5,NA,NA,NA,NA,0
"2397","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:30:00,NA,NA,NA,159,25,NA,NA,NA,NA,403
"2398","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:35:00,NA,NA,NA,249,25.5,NA,NA,NA,NA,403
"2399","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:40:00,NA,NA,NA,159,25,NA,NA,NA,NA,403
"2400","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:45:00,NA,NA,NA,79,12.5,NA,NA,NA,NA,0
"2401","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:50:00,NA,NA,NA,159,25,NA,NA,NA,NA,404
"2402","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",20:55:00,NA,NA,NA,159,25,NA,NA,NA,NA,404
"2403","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:00:00,NA,NA,NA,11,11.5,NA,NA,NA,NA,0
"2404","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:05:00,NA,NA,NA,113,24.5,NA,NA,NA,NA,405
"2405","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:10:00,NA,NA,NA,726,99,NA,NA,NA,NA,405
"2406","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:15:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2407","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:20:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2408","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:25:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2409","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:30:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2410","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:35:00,NA,NA,NA,1270,106.5,NA,NA,NA,NA,405
"2411","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:40:00,NA,NA,NA,1270,106.5,NA,NA,NA,NA,405
"2412","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:45:00,NA,NA,NA,1270,106.5,NA,NA,NA,NA,405
"2413","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:50:00,NA,NA,NA,1270,106.5,NA,NA,NA,NA,405
"2414","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",21:55:00,NA,NA,NA,1270,106.5,NA,NA,NA,NA,405
"2415","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:00:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2416","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:05:00,NA,NA,NA,907,101,NA,NA,NA,NA,405
"2417","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:10:00,NA,NA,NA,1088,103,NA,NA,NA,NA,405
"2418","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:15:00,NA,NA,NA,907,101,NA,NA,NA,NA,405
"2419","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:20:00,NA,NA,NA,726,99,NA,NA,NA,NA,405
"2420","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:25:00,NA,NA,NA,726,99,NA,NA,NA,NA,405
"2421","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:30:00,NA,NA,NA,408,50.5,NA,NA,NA,NA,405
"2422","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:35:00,NA,NA,NA,34,12,NA,NA,NA,NA,0
"2423","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:40:00,NA,NA,NA,204,25.5,NA,NA,NA,NA,406
"2424","ZcTag084",180753,1,"Transmission","Mk10","31-May-2019",22:45:00,NA,NA,NA,204,25.5,NA,NA,NA,NA,406
