DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag083,180755,1.000000,Mk10,,15:18:04 29-May-2019,15:18:07 29-May-2019,3,1,36.1626,-74.8893,CRC,0,0,,,,1.024,0.164,,0.0,1404.0,-2,,,,,,,,,,,198,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,22:20:07 29-May-2019,22:20:10 29-May-2019,3,0,35.8962,-74.9553,CRC,0,0,,,,1.024,0.160,,2.0,1404.0,1,,,,,,,,,,,217,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,00:37:03 31-May-2019,,0,35.4881,-74.7598,,0,0,,6624,3.376,1.024,0.168,25.40,140.0,1404.0,-3,,,,,,,,,,,,32,182,88,23615,,,,,,,922,2426,
ZcTag083,180755,1.000000,Mk10,,02:16:48 31-May-2019,02:16:51 31-May-2019,3,A,35.3857,-74.3603,CRC,0,0,,,,1.024,0.296,,11.0,1404.0,-2,,,,,,,,,,,97,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,02:39:43 01-Jun-2019,02:39:46 01-Jun-2019,3,1,35.3466,-74.8685,CRC,0,0,,,,1.024,0.164,,44.0,1156.0,0,,,,,,,,,,,202,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,21:33:52 02-Jun-2019,,0,35.3203,-75.1551,CRC,0,0,,7520,3.312,1.024,0.156,27.80,28.0,1276.0,0,,,,,,,,,,,222,31,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,15:57:48 03-Jun-2019,15:57:52 03-Jun-2019,4,B,35.3086,-74.8810,CRC,0,0,,,,1.024,0.144,,31.0,1124.0,0,,,,,,,,,,,255,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,01:15:37 04-Jun-2019,,0,35.4837,-74.5086,CRC,0,0,,7904,3.312,1.024,0.148,27.00,39.0,1220.0,0,,,,,,,,,,,149,32,255,88,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,23:16:31 08-Jun-2019,,0,35.7986,-74.8863,,0,0,,9376,3.312,1.024,0.164,26.80,19.0,1824.0,0,,,,,,,,,,,,63,253,95,43897,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,12:29:57 10-Jun-2019,,0,35.0519,-74.6902,CRC,0,0,,9824,3.312,1.024,0.156,26.70,-10.0,1308.0,0,,,,,,,,,,,147,31,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,02:49:43 13-Jun-2019,,0,35.3406,-75.0113,,0,0,,10720,3.312,1.024,0.176,26.20,-70.0,1324.0,0,,,,,,,,,,,,31,255,87,8588,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,11:52:26 15-Jun-2019,11:52:30 15-Jun-2019,4,0,35.5088,-74.4125,CRC,0,0,,,,1.024,0.148,,134.0,2960.0,0,,,,,,,,,,,186,30,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,14:43:03 16-Jun-2019,14:43:07 16-Jun-2019,4,0,35.6256,-74.5705,CRC,0,0,,,,1.024,0.152,,137.0,1500.0,0,,,,,,,,,,,202,30,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,22:48:43 16-Jun-2019,22:48:47 16-Jun-2019,4,0,35.4041,-74.7156,CRC,0,0,,,,1.024,0.316,,64.0,1500.0,0,,,,,,,,,,,238,30,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,,01:25:16 17-Jun-2019,,1,35.4155,-74.6867,CRC,0,0,,11872,3.184,1.024,0.152,27.90,15.0,1480.0,0,,,,,,,,,,,186,29,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,01:46:14 18-Jun-2019,01:46:19 18-Jun-2019,5,0,35.3866,-74.5988,CRC,0,0,,,,1.024,0.148,,143.0,1664.0,0,,,,,,,,,,,159,29,255,87,272,,,,,,,,,
ZcTag083,180755,1.000000,Mk10,,21:39:41 19-Jun-2019,21:39:45 19-Jun-2019,4,0,35.5401,-74.6957,CRC,0,0,,,,1.024,0.152,,-44.0,2256.0,0,,,,,,,,,,,214,29,255,87,272,,,,,,,,,
