DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag082,180754,1.000000,Mk10,,,11:29:11 20-Jun-2019,,0,35.7590,-74.9773,CRC,0,0,,13474,3.376,1.000,0.160,28.30,74.0,1476.0,0,,,,,,,,,,,166,32,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,13:23:37 20-Jun-2019,13:23:47 20-Jun-2019,10,0,35.7823,-74.2330,CRC,0,0,,,,1.000,0.160,,61.0,1476.0,0,,,,,,,,,,,89,32,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,,00:25:54 25-Jun-2019,,0,35.4269,-74.6142,CRC,0,0,,15010,3.312,0.992,0.152,28.30,96.0,2252.0,0,,,,,,,,,,,94,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,10:34:11 26-Jun-2019,10:34:22 26-Jun-2019,11,0,35.3324,-74.4277,CRC,0,0,,,,1.008,0.156,,121.0,3076.0,0,,,,,,,,,,,168,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,03:40:07 27-Jun-2019,03:40:18 27-Jun-2019,11,0,35.4234,-74.8619,CRC,0,0,,,,1.000,0.160,,-75.0,3724.0,0,,,,,,,,,,,243,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,10:26:21 27-Jun-2019,10:26:32 27-Jun-2019,11,0,34.8722,-74.7607,CRC,0,0,,,,1.000,0.156,,-54.0,3724.0,0,,,,,,,,,,,106,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,15:40:26 28-Jun-2019,15:40:37 28-Jun-2019,11,0,35.3960,-74.9809,CRC,0,0,,,,1.008,0.156,,142.0,3724.0,0,,,,,,,,,,,248,37,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,,02:40:26 30-Jun-2019,,0,35.6531,-74.8049,CRC,0,0,,16738,3.184,1.000,0.152,29.30,141.0,3724.0,0,,,,,,,,,,,194,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,,21:15:56 30-Jun-2019,,0,35.6483,-74.9440,CRC,0,0,,16994,3.184,1.000,0.156,27.20,141.0,3724.0,0,,,,,,,,,,,255,36,255,87,272,,,,,,,,,
ZcTag082,180754,1.000000,Mk10,,23:02:47 01-Jul-2019,23:02:59 01-Jul-2019,12,0,35.5182,-74.9116,CRC,0,0,,,,1.000,0.152,,143.0,0.0,0,,,,,,,,,,,189,31,31,91,,,,,,,,,,
