DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
ZcTag088,180758,1.000000,Mk10,,02:13:12 16-Jun-2019,02:13:17 16-Jun-2019,5,0,35.4134,-74.9723,CRC,0,0,,,,1.008,0.144,,1.0,1704.0,-1,,,,,,,,,,,97,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,10:20:40 18-Jun-2019,,0,36.0845,-74.6357,,0,0,,5409,3.376,1.016,0.148,27.20,1.0,1692.0,-1,,,,,,,,,,,,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,12:20:13 18-Jun-2019,12:20:18 18-Jun-2019,5,0,35.4297,-73.4746,CRC,0,0,,,,1.016,0.140,,1.0,1692.0,-1,,,,,,,,,,,191,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,15:06:40 18-Jun-2019,,0,35.4797,-74.7384,CRC,0,0,,5473,3.376,1.008,0.144,27.40,2.0,1692.0,-1,,,,,,,,,,,151,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,21:58:09 18-Jun-2019,21:58:13 18-Jun-2019,4,Z,30.0732,-72.5691,CRC,0,0,,,,1.000,0.144,,2.0,1692.0,-1,,,,,,,,,,,255,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,00:01:42 19-Jun-2019,,0,35.6590,-75.0049,CRC,0,0,,5601,3.376,1.008,0.144,28.20,1.0,1488.0,-1,,,,,,,,,,,139,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,10:16:44 19-Jun-2019,10:16:49 19-Jun-2019,5,0,37.3593,-78.6228,CRC,0,0,,,,1.008,0.144,,1.0,1488.0,-2,,,,,,,,,,,229,32,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,12:25:32 19-Jun-2019,,A,35.5420,-73.3920,,0,0,,5729,3.376,1.008,0.144,28.20,-36.0,1488.0,-1,,,,,,,,,,,,32,235,94,55438,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,15:03:29 20-Jun-2019,,0,35.4449,-74.3836,,0,0,,6049,3.376,1.016,0.144,28.50,145.0,1596.0,-1,,,,,,,,,,,,50,101,94,2457,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,02:05:34 22-Jun-2019,,0,35.4621,-74.9624,CRC,0,0,,6561,3.376,1.016,0.144,27.30,1.0,1488.0,-2,,,,,,,,,,,255,31,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,09:37:23 22-Jun-2019,,0,35.6056,-74.7089,CRC,0,0,,6625,3.376,1.008,0.140,27.30,1.0,1488.0,-1,,,,,,,,,,,200,31,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,00:46:20 23-Jun-2019,00:46:25 23-Jun-2019,5,0,35.2657,-75.6042,CRC,0,0,,,,1.008,0.140,,1.0,1440.0,-1,,,,,,,,,,,233,31,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,11:09:26 23-Jun-2019,11:09:31 23-Jun-2019,5,B,35.3172,-75.5875,CRC,0,0,,,,1.016,0.140,,2.0,1440.0,-1,,,,,,,,,,,233,31,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,10:42:01 25-Jun-2019,,0,35.5714,-74.5827,CRC,0,0,,7585,3.376,1.000,0.136,28.20,2.0,1676.0,-1,,,,,,,,,,,228,31,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,10:30:33 26-Jun-2019,,0,35.6456,-74.7225,CRC,0,0,,7905,3.376,1.008,0.144,28.60,1.0,1588.0,-2,,,,,,,,,,,123,30,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,10:11:07 28-Jun-2019,10:11:12 28-Jun-2019,5,0,35.2579,-74.8797,CRC,0,0,,,,1.008,0.140,,1.0,1728.0,-2,,,,,,,,,,,209,30,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,19:54:36 28-Jun-2019,,0,35.6014,-74.2081,CRC,0,0,,8737,3.376,1.008,0.144,30.60,2.0,1728.0,-2,,,,,,,,,,,255,30,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,02:24:57 02-Jul-2019,,0,35.5296,-75.0052,,0,0,,9825,3.376,1.016,0.144,29.00,2.0,1636.0,-1,,,,,,,,,,,,29,255,94,273,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,14:56:37 05-Jul-2019,,0,35.3613,-74.4462,CRC,0,0,,10913,3.376,1.008,0.144,29.60,1.0,1684.0,-2,,,,,,,,,,,247,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,01:33:26 06-Jul-2019,,0,35.5510,-74.3838,CRC,0,0,,11105,3.376,1.008,0.144,29.90,1.0,1612.0,-1,,,,,,,,,,,245,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,13:48:35 06-Jul-2019,,0,35.9315,-74.6584,CRC,0,0,,11233,3.248,1.008,0.284,29.50,1.0,1612.0,-2,,,,,,,,,,,147,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,23:13:52 07-Jul-2019,23:13:59 07-Jul-2019,7,0,35.7652,-74.8470,CRC,0,0,,,,1.008,0.144,,-4.0,1760.0,9,,,,,,,,,,,205,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,12:21:38 08-Jul-2019,,0,35.1679,-74.4475,CRC,0,0,,11873,3.312,1.016,0.144,29.10,0.0,1704.0,0,,,,,,,,,,,174,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,22:56:05 08-Jul-2019,22:56:12 08-Jul-2019,7,0,35.3441,-74.8483,CRC,0,0,,,,1.016,0.144,,1.0,1704.0,-1,,,,,,,,,,,237,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,11:17:06 09-Jul-2019,,0,35.4564,-74.1826,,0,0,,12193,3.312,1.008,0.144,28.20,0.0,1812.0,0,,,,,,,,,,,153,29,255,94,305,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,14:31:31 09-Jul-2019,,Z,35.5685,-75.0088,,0,0,,12257,3.312,1.016,0.136,28.10,0.0,1812.0,0,,,,,,,,,,,96,29,255,94,278,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,00:33:28 12-Jul-2019,00:33:35 12-Jul-2019,7,0,35.4429,-74.9470,CRC,0,0,,,,1.008,0.136,,0.0,2288.0,0,,,,,,,,,,,236,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,10:36:41 13-Jul-2019,,0,35.4698,-74.6165,CRC,0,0,,13409,3.312,1.008,0.144,28.80,-8.0,1796.0,12,,,,,,,,,,,170,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,00:06:03 14-Jul-2019,,0,35.5367,-74.3963,,0,0,,13601,3.248,1.008,0.148,29.40,-59.0,1668.0,14,,,,,,,,,,,,29,250,94,42387,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,14:23:53 14-Jul-2019,,Z,36.1119,-74.7079,CRC,0,0,,13729,3.056,1.016,0.272,29.00,-5.0,1668.0,15,,,,,,,,,,,152,29,255,94,272,,,,,,,,,
ZcTag088,180758,1.000000,Mk10,,,22:49:55 14-Jul-2019,,B,35.5964,-74.6789,CRC,0,0,,13857,3.120,1.008,0.148,29.50,-18.0,1668.0,17,,,,,,,,,,,147,29,255,94,272,,,,,,,,,
